Date Local,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI
2000-01-01,30.64516129032258,27.06451612903226,5.903225806451613,12.838709677419354
2000-02-01,33.26923076923077,38.30769230769231,4.269230769230769,10.653846153846153
2000-03-01,26.096774193548388,42.483870967741936,3.3225806451612905,10.64516129032258
2000-04-01,26.037037037037038,56.851851851851855,2.740740740740741,8.333333333333334
2000-05-01,20.903225806451612,49.74193548387097,4.548387096774194,9.516129032258064
2000-06-01,18.066666666666666,36.53333333333333,3.3,11.6
2000-07-01,22.74074074074074,51.44444444444444,5.2592592592592595,7.074074074074074
2000-08-01,21.870967741935484,43.29032258064516,14.03225806451613,10.612903225806452
2000-09-01,17.866666666666667,28.7,11.266666666666667,10.233333333333333
2000-10-01,28.322580645161292,43.645161290322584,11.806451612903226,8.612903225806452
2000-11-01,33.733333333333334,30.8,8.333333333333334,12.966666666666667
2000-12-01,28.032258064516128,24.774193548387096,14.451612903225806,10.516129032258064
2001-01-01,33.516129032258064,27.06451612903226,12.903225806451612,11.35483870967742
2001-02-01,26.392857142857142,29.464285714285715,9.214285714285714,12.75
2001-03-01,28.580645161290324,38.96774193548387,6.806451612903226,8.67741935483871
2001-04-01,25.266666666666666,43.56666666666667,8.6,6.8
2001-05-01,28.24,59.48,10.2,10.4
2001-06-01,22.551724137931036,33.44827586206897,5.551724137931035,8.206896551724139
2001-07-01,21.29032258064516,31.612903225806452,5.741935483870968,7.064516129032258
2001-08-01,24.161290322580644,39.806451612903224,4.645161290322581,7.806451612903226
2001-09-01,17.866666666666667,31.833333333333332,3.3,7.733333333333333
2001-10-01,22.0,31.692307692307693,3.3461538461538463,9.73076923076923
2001-11-01,25.5,33.9,1.8,9.4
2001-12-01,25.93548387096774,23.387096774193548,2.4838709677419355,8.935483870967742
2002-01-01,29.0,22.677419354838708,5.387096774193548,14.612903225806452
2002-02-01,29.714285714285715,28.142857142857142,5.75,6.285714285714286
2002-03-01,19.741935483870968,35.806451612903224,4.129032258064516,6.0
2002-04-01,20.7,45.43333333333333,3.433333333333333,6.6
2002-05-01,17.677419354838708,47.45161290322581,4.774193548387097,3.4193548387096775
2002-06-01,18.9,34.833333333333336,2.7333333333333334,4.133333333333334
2002-07-01,20.733333333333334,41.166666666666664,2.3333333333333335,4.9
2002-08-01,20.322580645161292,30.838709677419356,2.193548387096774,5.580645161290323
2002-09-01,15.517241379310345,26.275862068965516,2.0,6.827586206896552
2002-10-01,23.419354838709676,34.354838709677416,5.225806451612903,9.35483870967742
2002-11-01,32.166666666666664,32.53333333333333,4.566666666666666,7.5
