id,2000-01-01,2000-02-01,2000-03-01,2000-04-01,2000-05-01,2000-06-01,2000-07-01,2000-08-01,2000-09-01,2000-10-01,2000-11-01,2000-12-01,2001-01-01,2001-02-01,2001-03-01,2001-04-01,2001-05-01,2001-06-01,2001-07-01,2001-08-01,2001-09-01,2001-10-01,2001-11-01,2001-12-01,2002-01-01,2002-02-01,2002-03-01,2002-04-01,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01
1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.387096774193548,34.166666666666664,21.63636363636364,22.57142857142857,21.2,22.12903225806452,18.266666666666666,18.92,22.580645161290327,19.733333333333334,23.41935483870968,21.466666666666665,21.52631578947368,21.0,,17.678571428571427,20.266666666666666,24.67857142857143,19.55172413793104,19.870967741935484,18.387096774193548,19.8,21.935483870967737,18.966666666666665,19.258064516129032,21.258064516129032,22.24137931034483,24.535714285714285,25.066666666666666,
2090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,64.90322580645162,57.82758620689656,56.225806451612904,56.481481481481474,5.888888888888888,49.13333333333333,43.06896551724138,43.70967741935484,49.64285714285714,48.935483870967744,52.12,59.193548387096776,51.58064516129032,49.10714285714285,52.387096774193544,52.8,50.32258064516129,43.9,36.12903225806452,43.7037037037037,46.5,51.41379310344828,50.63333333333333,54.74193548387096,58.838709677419345,62.53571428571429,51.8,48.06666666666667,53.6,51.63333333333333,36.470588235294116,41.2258064516129,47.3,56.806451612903224,55.8,47.78260869565217,55.74193548387096,50.115384615384606,55.0,53.63333333333333,52.935483870967744,40.23333333333333,35.61290322580645,,,54.63333333333333,48.206896551724135,54.87096774193547,49.903225806451616,50.93103448275862,50.8,51.76190476190475,42.064516129032256,40.8,36.86666666666667,39.354838709677416,47.36666666666667,43.967741935483865,40.48275862068965,49.75,42.74193548387097,40.67857142857143,45.612903225806456,54.4,45.032258064516135,46.36666666666667,37.74193548387097,35.80645161290323,46.76666666666666,47.87096774193547,52.53333333333333,54.29032258064516,52.161290322580655,54.32142857142857,46.0,50.06666666666667,44.774193548387096,42.03333333333333,28.87096774193548,34.935483870967744,41.03333333333333,45.548387096774185,55.7,51.387096774193544,49.74193548387096,45.82142857142857,50.516129032258064,47.16666666666666,42.87096774193548,41.0,28.967741935483872,34.064516129032256,38.7,47.193548387096776,52.96666666666667,45.225806451612904,43.12903225806453,45.06896551724138,49.032258064516135,53.23333333333333,41.67741935483871,43.1,25.935483870967737,26.068965517241377,39.93103448275862,47.774193548387096,44.5,39.19354838709677,42.032258064516135,44.10714285714285,45.25806451612904,43.23333333333333,35.483870967741936,32.166666666666664,27.064516129032263,34.74193548387097,38.96666666666667,43.67741935483871,49.23333333333333,44.58064516129032,43.548387096774185,41.107142857142854,42.774193548387096,37.36666666666667,40.0,34.03333333333333,19.0,28.387096774193548,40.4,39.83870967741935,44.5,42.41935483870968,44.32258064516129,42.285714285714285,45.064516129032256,33.333333333333336,34.87096774193548,37.1,21.233333333333334,29.677419354838708,36.66666666666666,45.096774193548384,42.7,39.032258064516135,42.548387096774185,44.72413793103448,47.032258064516135,43.72413793103448,43.29032258064516,33.96666666666667,24.838709677419356,33.57692307692308,35.3,46.225806451612904,47.46666666666667,40.354838709677416,43.612903225806456,43.89285714285715,46.29032258064516,39.36666666666667,37.774193548387096,35.5,22.258064516129032,28.29032258064516,36.2,45.67741935483871,38.833333333333336,40.61290322580645,46.0,44.25,41.67741935483871,37.06666666666667,35.967741935483865,36.73333333333333,21.87096774193548,27.225806451612907,33.833333333333336,47.70967741935484,44.56666666666667,39.80645161290322,39.548387096774185,43.67857142857143,43.806451612903224,41.03333333333333,31.967741935483872,29.66666666666667,21.548387096774192,27.64516129032258,29.466666666666665,35.967741935483865,39.96666666666667,40.903225806451616,36.142857142857146,40.28,,,
4019,42.23333333333333,41.40909090909091,40.642857142857146,44.6,39.38709677419355,24.966666666666665,26.903225806451612,22.178571428571423,31.73333333333333,31.032258064516128,37.03333333333333,38.16129032258065,35.516129032258064,33.76190476190476,38.04,37.65217391304348,38.2258064516129,30.466666666666665,19.12903225806452,25.551724137931036,28.2,35.25806451612903,35.1,35.74193548387097,37.074074074074076,37.75,38.064516129032256,31.1,33.16129032258065,33.166666666666664,26.548387096774192,27.741935483870968,33.0,40.032258064516135,39.8,38.645161290322584,39.645161290322584,38.518518518518526,37.074074074074076,32.86666666666667,33.32258064516129,29.766666666666666,23.35483870967742,30.064516129032263,34.13333333333333,38.12903225806452,37.8,39.12903225806452,35.38709677419355,41.17241379310345,36.87096774193548,33.7,31.612903225806452,28.13333333333333,24.612903225806452,25.64516129032258,30.566666666666666,31.032258064516128,31.9,32.774193548387096,30.451612903225808,27.535714285714285,32.29032258064516,32.833333333333336,29.70967741935484,24.23333333333333,24.258064516129032,24.41935483870968,28.23333333333333,27.87096774193548,33.0,35.064516129032256,35.12903225806452,35.75,32.32258064516129,32.93333333333333,27.548387096774192,26.966666666666665,22.935483870967737,20.741935483870968,23.93333333333333,30.903225806451612,32.766666666666666,31.322580645161292,29.225806451612907,30.392857142857146,30.935483870967737,26.63333333333333,21.87096774193548,25.83333333333333,18.41935483870968,20.258064516129032,21.766666666666666,31.935483870967737,38.16666666666666,35.064516129032256,34.41935483870968,36.93103448275862,36.354838709677416,31.66666666666667,24.483870967741932,26.8,15.838709677419354,14.93548387096774,21.2,31.387096774193548,31.42857142857143,32.25806451612903,33.516129032258064,34.42857142857143,31.516129032258068,26.66666666666667,21.354838709677423,19.133333333333333,17.806451612903224,19.677419354838708,19.2,27.64516129032258,29.63333333333333,33.25806451612903,30.35483870967742,30.392857142857146,30.838709677419356,23.83333333333333,22.483870967741932,19.7,11.483870967741936,15.967741935483868,23.2,25.935483870967737,36.266666666666666,32.61290322580645,31.70967741935484,27.17857142857143,25.258064516129032,18.576923076923077,15.903225806451614,17.689655172413797,15.93548387096774,17.29032258064516,23.5,30.451612903225808,29.8,29.903225806451612,32.29032258064516,31.931034482758623,30.0,23.653846153846153,21.17391304347826,21.15,16.833333333333332,,18.85185185185185,26.806451612903228,28.8,30.096774193548388,29.548387096774192,31.357142857142854,26.87096774193548,21.433333333333334,16.0,16.766666666666666,12.774193548387096,18.516129032258068,17.933333333333334,26.064516129032263,22.03333333333333,26.903225806451612,31.54166666666667,27.84,21.483870967741932,22.066666666666666,16.818181818181817,19.555555555555557,,15.666666666666664,15.033333333333333,20.483870967741932,24.3,28.032258064516128,24.774193548387093,23.25,19.322580645161292,16.566666666666666,13.35483870967742,13.9,10.35483870967742,12.67741935483871,13.833333333333336,16.11111111111111,24.566666666666666,28.838709677419356,26.483870967741932,22.27586206896552,,,
5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.096774193548388,24.67857142857143,26.806451612903228,23.36666666666667,25.387096774193548,20.53333333333333,17.032258064516128,22.161290322580644,25.24137931034483,21.967741935483872,21.86666666666667,22.741935483870968,22.35483870967742,22.86206896551724,18.096774193548384,18.466666666666665,18.451612903225808,16.0,19.741935483870968,18.90322580645161,17.433333333333334,23.774193548387093,24.13333333333333,17.93548387096774,21.774193548387093,22.82142857142857,19.258064516129032,20.6,17.06451612903226,17.2,16.806451612903224,18.677419354838708,15.933333333333335,16.225806451612904,18.933333333333334,21.193548387096776,23.12903225806452,25.964285714285715,22.64516129032258,21.73333333333333,17.806451612903224,17.8,14.0,20.677419354838708,21.93333333333333,29.451612903225808,21.86666666666667,24.806451612903228,21.806451612903228,21.642857142857146,18.161290322580644,16.466666666666665,14.64516129032258,16.9,19.774193548387093,22.774193548387093,27.7,30.838709677419356,18.433333333333334,24.12903225806452,23.41935483870968,22.896551724137932,23.516129032258068,23.43333333333333,23.258064516129032,27.63333333333333,15.903225806451614,26.483870967741932,22.3,18.516129032258068,32.5,25.516129032258068,23.806451612903228,23.392857142857146,24.774193548387093,22.7,16.129032258064516,18.933333333333334,22.161290322580644,20.61290322580645,27.7,19.645161290322577,22.1,22.451612903225808,26.41935483870968,22.25,24.677419354838708,21.966666666666665,17.483870967741936,14.766666666666667,15.806451612903226,17.161290322580644,21.766666666666666,20.83870967741936,20.0,17.516129032258064,25.387096774193548,19.535714285714285,20.83870967741936,18.166666666666668,19.4,14.133333333333333,13.709677419354836,18.741935483870968,22.73333333333333,21.580645161290327,19.33333333333333,19.41935483870968,22.064516129032263,19.96551724137931,,,
6001,,,,,,,,,,,,,,,,,,,,,,,,36.22727272727273,38.620689655172406,34.464285714285715,32.9,24.25,23.103448275862068,20.69230769230769,20.166666666666668,25.6,31.48,35.70967741935485,39.36666666666667,35.83870967741935,32.45161290322581,34.17857142857143,29.2,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.894736842105264,31.580645161290327,32.92857142857143,26.612903225806452,24.966666666666665,19.0,16.8,14.096774193548386,14.096774193548386,21.8,28.12903225806452,30.966666666666665,37.483870967741936,35.42857142857143,30.75862068965517,24.966666666666665,24.1,20.70967741935484,17.3,15.483870967741936,16.516129032258064,22.3,26.322580645161292,30.13333333333333,26.548387096774192,33.96774193548387,29.392857142857146,25.35483870967742,22.7,20.580645161290324,15.966666666666667,13.741935483870966,13.483870967741936,20.433333333333334,30.935483870967737,34.27586206896552,41.451612903225815,40.19354838709677,25.357142857142854,27.032258064516128,22.566666666666666,20.70967741935484,14.9,13.290322580645164,11.967741935483868,16.2,28.87096774193548,29.36666666666667,26.193548387096772,34.645161290322584,27.32142857142857,27.096774193548388,22.566666666666666,13.290322580645164,15.7,12.419354838709678,13.870967741935484,22.16666666666667,25.193548387096772,30.896551724137932,28.64516129032258,27.29032258064516,30.27586206896552,19.592592592592588,,
6013,29.41935483870968,28.068965517241377,28.580645161290327,23.466666666666665,22.225806451612907,23.37037037037037,16.483870967741936,22.516129032258068,31.33333333333333,28.29032258064516,32.2,31.322580645161292,35.903225806451616,31.642857142857146,26.12903225806452,21.53333333333333,24.612903225806452,21.1,16.612903225806452,19.0,25.33333333333333,33.67741935483871,31.966666666666665,25.967741935483872,30.193548387096772,31.142857142857146,25.032258064516128,19.0,18.8,15.633333333333333,17.387096774193548,21.193548387096776,26.66666666666667,32.25806451612903,32.766666666666666,25.032258064516128,24.387096774193548,26.857142857142854,22.032258064516128,19.2,19.33333333333333,15.379310344827585,20.48275862068965,16.806451612903224,25.13333333333333,33.0,30.1,24.451612903225808,25.87096774193548,25.344827586206893,26.096774193548388,21.066666666666666,13.838709677419354,12.166666666666664,12.387096774193546,14.35483870967742,25.2,26.64,28.52631578947368,27.29032258064516,22.29032258064516,25.535714285714285,23.387096774193548,18.266666666666666,13.870967741935484,11.9,16.967741935483872,19.41935483870968,19.166666666666668,23.87096774193548,24.83333333333333,22.838709677419356,22.70967741935484,27.642857142857146,17.29032258064516,15.566666666666665,13.774193548387096,12.0,16.419354838709676,14.548387096774194,19.9,24.322580645161292,23.83333333333333,27.032258064516128,29.258064516129032,20.214285714285715,19.516129032258068,14.666666666666664,13.387096774193546,12.833333333333336,10.483870967741936,13.67741935483871,14.9,21.70967741935484,28.36666666666667,26.41935483870968,23.322580645161292,24.62068965517241,19.870967741935484,15.366666666666667,11.387096774193546,12.733333333333333,12.06451612903226,12.451612903225806,17.833333333333332,24.451612903225808,22.86666666666667,23.548387096774192,25.322580645161292,20.785714285714285,16.612903225806452,12.766666666666667,11.1,9.466666666666667,11.0,12.451612903225806,16.966666666666665,17.580645161290324,24.0,24.032258064516128,19.82758620689655,19.214285714285715,18.387096774193548,12.833333333333336,8.208333333333334,8.464285714285714,9.129032258064516,10.35483870967742,15.066666666666665,18.12903225806452,20.766666666666666,19.70967741935484,23.0,21.214285714285715,13.483870967741936,10.433333333333334,7.903225806451613,8.5,8.774193548387098,9.451612903225808,15.866666666666667,17.516129032258064,21.133333333333333,29.193548387096772,25.903225806451612,21.27586206896552,15.06451612903226,11.833333333333336,8.32258064516129,8.533333333333333,8.741935483870968,11.866666666666667,15.4,15.032258064516132,18.83333333333333,18.967741935483872,25.516129032258068,22.607142857142854,15.258064516129034,10.7,8.064516129032258,8.066666666666666,8.774193548387098,7.645161290322582,8.966666666666667,20.967741935483872,22.36666666666667,29.967741935483872,29.225806451612907,17.035714285714285,13.516129032258064,9.766666666666667,7.806451612903227,7.6,8.290322580645162,6.838709677419355,8.8,16.032258064516128,19.633333333333333,17.70967741935484,23.07142857142857,15.785714285714285,13.548387096774194,10.4,5.096774193548387,7.966666666666668,6.064516129032258,7.064516129032258,10.966666666666667,14.620689655172415,20.366666666666667,18.61290322580645,16.70967741935484,17.0,9.903225806451612,,
6019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.903225806451612,35.285714285714285,36.407407407407405,28.36666666666667,30.387096774193548,26.83333333333333,35.38709677419355,28.16666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.392857142857146,27.36666666666667,22.161290322580644,18.933333333333334,18.548387096774192,23.774193548387093,24.4,36.451612903225815,40.9,33.25806451612903,29.806451612903228,34.333333333333336,29.193548387096772,28.23333333333333,21.566666666666666,20.068965517241377,19.366666666666667,22.096774193548388,33.766666666666666,41.379310344827594,34.333333333333336,28.41935483870968,31.677419354838708,31.67857142857143,28.548387096774192,24.66666666666667,18.774193548387093,17.966666666666665,17.35483870967742,21.774193548387093,28.93333333333333,30.838709677419356,36.46666666666667,30.35483870967742,25.161290322580644,26.857142857142854,28.516129032258068,23.035714285714285,17.451612903225804,13.3,14.032258064516132,19.354838709677423,31.9,29.70967741935484,34.6,26.35483870967742,25.580645161290327,32.892857142857146,22.903225806451612,15.033333333333333,17.551724137931036,12.4,12.548387096774194,15.903225806451614,24.966666666666665,20.416666666666668,,,,31.689655172413797,24.451612903225808,16.214285714285715,15.419354838709678,13.275862068965518,13.806451612903226,17.0,27.43333333333333,32.7,34.93333333333333,23.29032258064516,32.54838709677419,30.357142857142854,21.838709677419356,16.6,13.25,9.964285714285714,13.64516129032258,12.387096774193546,19.4,34.25806451612903,38.4,39.58064516129032,42.903225806451616,29.75,23.774193548387093,18.866666666666667,14.903225806451614,12.1,13.129032258064516,14.275862068965518,19.366666666666667,33.90322580645161,30.93333333333333,22.903225806451612,23.903225806451612,24.66666666666667,24.64516129032258,16.133333333333333,10.366666666666667,9.533333333333333,10.225806451612904,12.64516129032258,18.96551724137931,31.9375,27.9,25.41935483870968,22.58620689655172,,,,
6023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.588235294117649,,,10.142857142857142,7.4,6.129032258064517,5.0,5.129032258064517,,8.068965517241379,9.161290322580646,12.433333333333335,12.111111111111109,12.161290322580646,10.724137931034482,8.903225806451612,8.766666666666667,6.709677419354839,4.666666666666667,6.129032258064517,5.241379310344827,8.6,9.483870967741936,11.7,10.580645161290322,16.322580645161292,10.607142857142858,7.258064516129032,7.933333333333334,5.933333333333334,4.266666666666667,4.032258064516129,4.806451612903227,6.25925925925926,7.96774193548387,9.366666666666667,12.387096774193546,10.741935483870966,6.5,7.633333333333334,6.7666666666666675,5.258064516129032,4.0,4.548387096774194,5.096774193548387,6.566666666666666,8.580645161290322,9.9,8.580645161290322,12.806451612903226,8.642857142857142,6.466666666666668,6.2,6.1764705882352935,,1.7333333333333334,4.129032258064516,5.266666666666667,7.225806451612903,9.533333333333333,12.838709677419354,9.35483870967742,2.103448275862069,1.2258064516129032,5.8,4.225806451612904,3.3,3.0645161290322585,3.741935483870968,5.6,7.064516129032258,7.366666666666666,8.64516129032258,14.32258064516129,9.928571428571429,6.806451612903227,4.766666666666667,5.032258064516129,2.6666666666666665,2.032258064516129,3.129032258064516,3.5,7.580645161290323,10.2,12.32258064516129,13.580645161290322,9.642857142857142,6.03225806451613,5.166666666666667,3.5806451612903225,3.2333333333333334,3.2580645161290325,2.5161290322580645,5.266666666666667,7.096774193548387,9.133333333333333,6.419354838709677,11.193548387096774,7.7142857142857135,7.548387096774193,4.533333333333333,3.9354838709677415,4.566666666666666,4.774193548387096,4.866666666666666,5.153846153846153,6.76,10.4,7.064516129032258,8.129032258064516,9.379310344827584,,,
6025,61.806451612903224,47.51724137931034,45.483870967741936,44.16666666666666,,28.33333333333333,24.580645161290327,24.214285714285715,40.63636363636363,38.29032258064515,57.86666666666667,60.41935483870968,,,39.451612903225815,30.96551724137931,33.87096774193548,23.43333333333333,23.36,23.29032258064516,37.7,50.935483870967744,41.16666666666666,49.774193548387096,39.74193548387097,51.5,28.741935483870968,19.695652173913047,24.096774193548388,24.966666666666665,16.612903225806452,20.161290322580644,30.03333333333333,40.25806451612903,35.73333333333333,41.29032258064515,35.225806451612904,33.464285714285715,32.16129032258065,14.566666666666665,22.548387096774192,15.04,13.387096774193546,11.774193548387096,14.066666666666665,20.354838709677423,20.3,35.87096774193548,43.32258064516129,41.31034482758621,38.12903225806452,31.9,28.032258064516128,23.63333333333333,20.70967741935484,22.161290322580644,27.966666666666665,33.90322580645161,39.46666666666667,45.32258064516129,35.87096774193548,33.857142857142854,30.741935483870968,35.43333333333333,23.677419354838708,20.066666666666666,22.20689655172414,24.0,30.896551724137932,45.91666666666666,44.36666666666667,52.32258064516129,44.516129032258064,47.28571428571429,32.31034482758621,24.9,31.41935483870968,30.16666666666667,17.096774193548384,18.41935483870968,31.266666666666666,34.61290322580645,41.46666666666667,40.43333333333333,35.32258064516129,32.32142857142857,38.87096774193548,30.9,22.70967741935484,31.566666666666666,19.13793103448276,24.33333333333333,27.43333333333333,35.354838709677416,45.43333333333333,41.483870967741936,37.096774193548384,41.413793103448285,40.064516129032256,30.53333333333333,27.483870967741932,32.333333333333336,24.064516129032263,22.161290322580644,32.93333333333333,38.87096774193548,36.1,38.04166666666666,38.80645161290322,32.892857142857146,31.357142857142854,31.266666666666666,27.344827586206893,18.233333333333334,25.064516129032263,26.935483870967737,31.23333333333333,36.967741935483865,42.03333333333333,38.83870967741935,33.32258064516129,34.035714285714285,30.612903225806452,28.8,22.193548387096772,28.2,20.580645161290324,23.923076923076927,32.44827586206897,34.2,35.15,34.75862068965517,38.72413793103448,35.5,30.516129032258068,24.13333333333333,27.64516129032258,28.73333333333333,18.11764705882353,21.64516129032258,28.66666666666667,36.83870967741935,37.833333333333336,33.74193548387097,37.95,35.518518518518526,35.935483870967744,31.23333333333333,28.28,23.035714285714285,15.076923076923075,21.322580645161292,29.79310344827586,36.67741935483871,40.9,33.38709677419355,34.29032258064516,31.392857142857146,35.516129032258064,30.36666666666667,33.225806451612904,23.766666666666666,18.23076923076923,21.903225806451612,34.56666666666667,31.961538461538463,33.63636363636363,34.7,39.875,38.269230769230774,26.0,19.666666666666668,24.967741935483872,21.1,16.580645161290324,19.677419354838708,24.5,34.74193548387097,28.966666666666665,27.41935483870968,28.387096774193548,35.25,31.310344827586214,26.7,20.107142857142858,24.0,16.387096774193548,19.0,21.466666666666665,23.548387096774192,27.966666666666665,35.38709677419355,35.03225806451613,36.55172413793103,,,
