Date Local,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI
2007-04-02,23,22,0.0,3.0
2007-04-03,24,20,0.0,3.0
2007-04-04,4,28,0.0,7.0
2007-04-05,7,25,0.0,2.0
2007-04-06,3,29,0.0,5.0
2007-04-07,5,29,0.0,3.0
2007-04-08,25,31,0.0,3.0
2007-04-09,24,35,0.0,14.0
2007-04-10,37,31,1.0,8.0
2007-04-11,11,31,1.0,10.0
2007-04-12,36,36,1.0,10.0
2007-04-13,36,36,1.0,13.0
2007-04-14,41,41,0.0,5.0
2007-04-15,37,39,0.0,7.0
2007-04-16,36,43,1.0,15.0
2007-04-17,18,39,0.0,5.0
2007-04-18,16,41,0.0,5.0
2007-04-19,15,34,0.0,3.0
2007-04-20,14,42,0.0,5.0
2007-04-21,9,67,0.0,5.0
2007-04-22,9,47,0.0,5.0
2007-04-23,36,40,0.0,5.0
2007-04-24,25,31,1.0,6.0
2007-04-25,10,31,0.0,7.0
2007-04-26,25,28,0.0,6.0
2007-04-27,23,43,0.0,5.0
2007-04-28,42,39,0.0,7.0
2007-04-29,10,47,0.0,8.0
2007-04-30,13,47,0.0,6.0
2007-05-01,23,41,0.0,5.0
2007-05-02,16,41,0.0,5.0
2007-05-03,12,25,0.0,6.0
2007-05-04,12,21,0.0,5.0
2007-05-05,7,36,0.0,5.0
2007-05-06,8,33,0.0,3.0
2007-05-07,12,33,0.0,5.0
2007-05-08,32,38,0.0,5.0
2007-05-09,39,45,0.0,5.0
2007-05-10,36,50,0.0,9.0
2007-05-11,37,49,0.0,7.0
2007-05-12,19,43,0.0,7.0
2007-05-13,7,49,0.0,6.0
2007-05-14,10,47,0.0,5.0
2007-05-15,11,33,0.0,2.0
2007-05-16,13,42,0.0,2.0
2007-05-17,15,36,1.0,2.0
2007-05-18,14,40,0.0,2.0
2007-05-19,11,51,0.0,3.0
2007-05-20,8,51,0.0,3.0
2007-05-21,17,51,1.0,3.0
2007-05-22,9,42,0.0,3.0
2007-05-23,14,32,0.0,3.0
2007-05-24,26,26,0.0,6.0
2007-05-25,19,36,0.0,8.0
2007-05-26,9,30,0.0,2.0
2007-05-27,9,40,0.0,2.0
2007-05-28,6,33,0.0,2.0
2007-05-29,13,32,0.0,3.0
2007-05-30,14,26,0.0,3.0
2007-05-31,23,37,0.0,3.0
2007-06-01,20,36,0.0,3.0
2007-06-02,8,35,0.0,2.0
2007-06-03,6,36,0.0,2.0
2007-06-04,6,29,0.0,2.0
2007-06-05,6,32,0.0,2.0
2007-06-06,7,48,0.0,2.0
2007-06-07,5,48,0.0,2.0
2007-06-08,5,34,0.0,5.0
2007-06-09,5,43,0.0,5.0
2007-06-10,4,33,0.0,3.0
2007-06-11,6,29,0.0,2.0
2007-06-12,7,74,6.0,3.0
2007-06-13,9,87,3.0,3.0
2007-06-14,10,77,3.0,6.0
2007-06-15,31,71,1.0,6.0
2007-06-16,14,84,0.0,5.0
2007-06-17,10,47,0.0,5.0
2007-06-18,15,25,0.0,3.0
2007-06-19,23,31,0.0,3.0
2007-06-20,22,40,0.0,3.0
2007-06-21,17,36,0.0,3.0
2007-06-22,14,24,0.0,3.0
2007-06-23,13,30,0.0,3.0
2007-06-24,11,31,0.0,3.0
2007-06-25,9,33,0.0,3.0
2007-06-26,15,29,0.0,3.0
2007-06-27,16,34,0.0,3.0
2007-06-28,11,31,0.0,3.0
2007-06-29,15,32,0.0,3.0
2007-06-30,18,38,0.0,5.0
2007-07-01,22,54,1.0,5.0
2007-07-02,14,43,1.0,3.0
2007-07-03,10,33,1.0,3.0
2007-07-04,15,38,0.0,3.0
2007-07-05,30,36,0.0,6.0
2007-07-06,13,46,3.0,6.0
2007-07-07,8,42,0.0,3.0
2007-07-08,9,44,0.0,2.0
2007-07-09,14,38,0.0,3.0
2007-07-10,17,35,0.0,5.0
2007-07-11,16,28,0.0,2.0
2007-07-12,18,35,0.0,3.0
2007-07-13,14,36,0.0,3.0
2007-07-14,19,34,0.0,3.0
2007-07-15,16,36,1.0,5.0
2007-07-16,21,43,0.0,3.0
2007-07-17,16,38,0.0,3.0
2007-07-18,9,36,0.0,2.0
2007-07-19,13,30,0.0,3.0
2007-07-20,10,37,0.0,3.0
2007-07-21,6,34,0.0,2.0
2007-07-22,5,42,3.0,2.0
2007-07-23,11,36,0.0,3.0
2007-07-24,16,42,0.0,3.0
2007-07-25,17,44,0.0,3.0
2007-07-26,12,47,0.0,3.0
2007-07-27,18,28,0.0,3.0
2007-07-28,16,31,0.0,3.0
2007-07-29,15,39,1.0,3.0
2007-07-30,16,38,0.0,3.0
2007-07-31,24,44,0.0,3.0
2007-08-01,20,67,1.0,3.0
2007-08-02,24,38,0.0,5.0
2007-08-03,16,37,0.0,3.0
2007-08-04,10,34,0.0,3.0
2007-08-05,10,36,0.0,3.0
2007-08-06,13,30,0.0,3.0
2007-08-07,19,37,0.0,3.0
2007-08-08,12,25,0.0,3.0
2007-08-09,25,36,0.0,6.0
2007-08-10,21,39,0.0,7.0
2007-08-11,8,38,0.0,3.0
2007-08-12,16,37,0.0,3.0
2007-08-13,11,29,0.0,2.0
2007-09-17,8,42,0.0,3.0
2007-09-18,22,33,0.0,3.0
2007-09-19,32,24,1.0,5.0
2007-09-20,24,43,0.0,6.0
2007-09-21,14,48,0.0,3.0
2007-09-22,16,37,1.0,3.0
2007-09-23,9,49,3.0,3.0
2007-09-24,11,40,0.0,3.0
2007-09-25,13,14,0.0,5.0
2007-09-26,20,31,0.0,6.0
2007-09-27,15,27,0.0,3.0
2007-09-28,19,38,1.0,5.0
2007-09-29,17,97,1.0,3.0
2007-09-30,6,87,1.0,3.0
2007-10-01,26,24,1.0,5.0
2007-10-02,19,17,0.0,5.0
2007-10-03,17,32,0.0,6.0
2007-10-04,17,29,0.0,5.0
2007-10-05,18,41,0.0,5.0
2007-10-06,8,42,0.0,3.0
2007-10-07,6,31,0.0,3.0
2007-10-08,13,24,0.0,3.0
2007-10-09,13,25,0.0,2.0
2007-10-10,9,19,0.0,2.0
2007-10-11,22,15,0.0,5.0
2007-10-12,18,19,1.0,6.0
2007-10-13,11,12,0.0,3.0
2007-10-14,9,19,0.0,3.0
2007-10-15,20,13,0.0,5.0
2007-10-16,10,20,0.0,5.0
2007-10-17,17,22,0.0,3.0
2007-10-18,13,19,0.0,3.0
2007-10-19,16,24,0.0,3.0
2007-10-20,15,74,0.0,3.0
2007-10-21,7,51,1.0,3.0
2007-10-22,23,20,0.0,5.0
2007-10-23,32,31,1.0,7.0
2007-10-24,25,24,1.0,3.0
2007-10-25,27,30,0.0,5.0
2007-10-26,22,11,1.0,5.0
2007-10-27,31,26,0.0,5.0
2007-10-28,20,2,0.0,6.0
2008-04-02,37,35,0.0,7.0
2008-04-03,24,27,1.0,6.0
2008-04-04,26,39,0.0,6.0
2008-04-05,8,45,0.0,3.0
2008-04-06,9,36,1.0,3.0
2008-04-09,24,31,0.0,7.0
2008-04-10,22,30,0.0,5.0
2008-04-11,7,31,0.0,5.0
2008-04-13,11,38,0.0,2.0
2008-04-14,16,38,1.0,5.0
2008-04-15,9,46,1.0,3.0
2008-04-16,8,49,1.0,3.0
2008-04-17,11,31,0.0,3.0
2008-04-18,17,28,0.0,5.0
2008-04-19,8,28,0.0,5.0
2008-04-20,6,36,0.0,3.0
2008-04-21,18,35,1.0,3.0
2008-04-29,35,40,0.0,5.0
2008-04-30,16,45,1.0,5.0
2008-05-01,10,37,0.0,5.0
2008-05-02,13,34,0.0,5.0
2008-05-03,27,42,0.0,3.0
