Date Local,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI
2012-11-13,2,34,0.0,2.0
2012-11-14,2,35,0.0,1.0
2012-11-15,4,33,0.0,2.0
2012-11-16,2,33,0.0,2.0
2012-11-17,2,31,0.0,2.0
2012-11-18,1,31,0.0,2.0
2012-11-19,2,32,0.0,1.0
2012-11-20,2,33,0.0,1.0
2012-11-21,2,38,0.0,1.0
2012-11-22,1,39,0.0,2.0
2012-11-23,3,32,0.0,2.0
2012-11-24,1,34,0.0,1.0
2012-11-25,1,33,0.0,2.0
2012-11-26,3,34,0.0,2.0
2012-11-27,2,36,0.0,1.0
2012-11-28,5,31,0.0,1.0
2012-11-29,2,34,0.0,1.0
2012-11-30,1,34,0.0,1.0
2012-12-01,1,33,0.0,2.0
2012-12-02,1,35,0.0,2.0
2012-12-03,3,35,1.0,2.0
2012-12-04,3,36,0.0,2.0
2012-12-05,1,35,0.0,2.0
2012-12-06,3,31,0.0,1.0
2012-12-07,1,36,0.0,1.0
2012-12-08,2,34,0.0,1.0
2012-12-09,2,30,0.0,1.0
2012-12-10,1,31,0.0,1.0
2012-12-11,3,35,0.0,1.0
2012-12-12,2,35,0.0,1.0
2012-12-13,4,31,0.0,2.0
2012-12-14,4,30,0.0,2.0
2012-12-15,2,31,0.0,1.0
2012-12-16,1,34,0.0,1.0
2012-12-17,2,33,0.0,1.0
2012-12-18,2,36,0.0,1.0
2012-12-19,1,34,0.0,1.0
2012-12-20,3,34,0.0,2.0
2012-12-21,5,37,0.0,2.0
2012-12-22,5,38,0.0,2.0
2012-12-23,2,36,0.0,2.0
2012-12-24,1,36,0.0,2.0
2012-12-25,3,25,0.0,2.0
2012-12-26,3,36,0.0,2.0
2012-12-27,3,34,1.0,2.0
2012-12-28,3,33,0.0,2.0
2012-12-29,2,34,0.0,2.0
2012-12-30,2,34,0.0,2.0
2012-12-31,3,36,0.0,2.0
2013-01-01,3,35,0.0,2.0
2013-01-02,8,36,0.0,2.0
2013-01-03,1,32,0.0,2.0
2013-01-06,2,35,0.0,2.0
2013-01-07,3,36,0.0,1.0
2013-01-08,4,36,0.0,2.0
2013-01-09,4,35,0.0,2.0
2013-01-10,4,35,0.0,2.0
2013-01-11,2,36,0.0,2.0
2013-01-12,2,30,0.0,2.0
2013-01-13,3,30,0.0,2.0
2013-01-14,0,29,0.0,2.0
2013-01-15,0,32,0.0,2.0
2013-01-16,2,33,0.0,2.0
2013-01-17,3,31,0.0,2.0
2013-01-18,6,36,0.0,2.0
2013-01-19,2,36,0.0,2.0
2013-01-20,2,35,0.0,2.0
2013-01-21,2,34,0.0,2.0
2013-01-22,2,31,0.0,2.0
2013-01-23,3,32,0.0,2.0
2013-01-24,1,33,0.0,2.0
2013-01-25,5,26,0.0,2.0
2013-01-26,2,28,0.0,2.0
2013-01-27,1,32,0.0,2.0
2013-01-28,1,32,0.0,2.0
2013-01-29,1,33,0.0,2.0
2013-01-30,0,33,0.0,2.0
2013-01-31,0,35,0.0,2.0
2013-02-01,1,36,0.0,2.0
2013-02-02,1,39,0.0,2.0
2013-02-03,1,41,0.0,2.0
2013-02-04,2,39,0.0,2.0
2013-02-05,1,35,0.0,2.0
2013-02-06,2,37,0.0,2.0
2013-02-07,2,36,0.0,2.0
2013-02-08,5,36,0.0,2.0
2013-02-09,1,37,0.0,2.0
2013-02-10,0,35,0.0,2.0
2013-02-11,3,34,0.0,2.0
2013-02-12,1,36,0.0,2.0
2013-02-13,1,36,0.0,2.0
2013-02-14,1,37,0.0,2.0
2013-02-15,1,38,0.0,3.0
2013-02-16,1,38,0.0,2.0
2013-02-17,0,39,0.0,2.0
2013-02-18,1,36,0.0,2.0
2013-02-19,3,38,0.0,2.0
2013-02-20,3,39,0.0,2.0
2013-02-23,1,38,0.0,2.0
2013-02-24,1,36,0.0,2.0
2013-02-25,5,37,0.0,2.0
2013-02-26,1,36,0.0,2.0
2013-02-27,2,37,0.0,2.0
2013-02-28,3,41,0.0,2.0
2013-03-01,2,36,0.0,2.0
2013-03-02,2,35,0.0,2.0
2013-03-03,1,36,0.0,2.0
2013-03-04,1,39,0.0,2.0
2013-03-05,3,47,0.0,2.0
2013-03-06,3,42,0.0,2.0
2013-03-07,2,41,0.0,2.0
2013-03-08,4,38,0.0,2.0
2013-03-09,2,34,0.0,2.0
2013-03-10,1,39,0.0,2.0
2013-03-11,1,37,0.0,1.0
2013-03-12,2,34,0.0,2.0
2013-03-13,2,36,0.0,2.0
2013-03-14,2,36,0.0,2.0
2013-03-15,1,36,0.0,2.0
2013-03-16,1,37,0.0,2.0
2013-03-17,1,42,0.0,2.0
2013-03-18,1,39,0.0,2.0
2013-03-19,1,41,0.0,1.0
2013-03-20,2,37,0.0,2.0
2013-03-21,1,42,0.0,2.0
2013-03-22,1,43,0.0,2.0
2013-03-23,1,40,0.0,2.0
2013-03-24,0,41,0.0,2.0
2013-03-25,1,44,0.0,2.0
2013-03-26,4,42,0.0,2.0
2013-03-27,1,42,0.0,2.0
2013-03-28,2,41,0.0,2.0
2013-03-29,3,41,0.0,2.0
2013-03-30,1,34,0.0,2.0
2013-03-31,1,44,0.0,2.0
2013-04-01,4,38,0.0,2.0
2013-04-02,2,35,0.0,2.0
2013-04-03,1,34,0.0,2.0
2013-04-04,3,41,0.0,2.0
2013-04-05,1,39,0.0,2.0
2013-04-06,1,42,0.0,2.0
2013-04-07,1,40,0.0,2.0
2013-04-08,2,42,0.0,2.0
2013-04-09,1,44,0.0,2.0
2013-04-10,1,48,0.0,2.0
2013-04-11,1,35,0.0,2.0
2013-04-12,2,40,0.0,2.0
2013-04-13,1,42,0.0,2.0
2013-04-14,0,42,0.0,2.0
2013-04-15,2,42,0.0,3.0
2013-04-16,2,42,0.0,3.0
2013-04-17,1,40,0.0,2.0
2013-04-18,1,42,0.0,2.0
2013-04-19,1,42,0.0,2.0
2013-04-20,1,36,0.0,2.0
2013-04-21,2,43,0.0,2.0
2013-04-22,1,36,0.0,3.0
2013-04-23,2,38,0.0,2.0
2013-04-24,2,44,0.0,2.0
2013-04-25,2,47,0.0,2.0
2013-04-26,3,45,0.0,2.0
2013-04-27,2,46,0.0,2.0
2013-04-28,1,38,0.0,2.0
2013-04-29,1,40,0.0,2.0
2013-04-30,1,47,0.0,2.0
2013-05-01,1,45,0.0,2.0
2013-05-02,1,42,0.0,2.0
2013-05-03,1,43,0.0,2.0
2013-05-04,2,43,0.0,2.0
2013-05-05,2,43,0.0,2.0
2013-05-06,2,45,0.0,2.0
2013-05-07,1,45,0.0,2.0
2013-05-08,2,44,0.0,2.0
2013-05-09,2,45,0.0,2.0
2013-05-10,3,46,0.0,2.0
2013-05-20,2,38,0.0,3.0
2013-05-21,3,43,0.0,3.0
2013-05-22,4,47,0.0,2.0
2013-05-23,4,64,0.0,2.0
2013-05-24,5,64,0.0,2.0
2013-05-25,4,48,0.0,3.0
2013-05-26,3,47,0.0,3.0
2013-05-27,2,51,0.0,2.0
2013-05-28,2,46,0.0,2.0
2013-05-29,1,42,0.0,2.0
2013-05-30,1,46,0.0,2.0
2013-05-31,0,47,0.0,2.0
2013-06-01,2,38,0.0,2.0
2013-06-02,2,43,0.0,2.0
2013-06-03,2,44,0.0,2.0
2013-06-04,2,43,0.0,2.0
2013-06-05,2,42,0.0,2.0
2013-06-06,2,39,0.0,2.0
2013-06-07,2,37,0.0,2.0
2013-06-08,1,47,0.0,2.0
2013-06-09,2,42,0.0,2.0
2013-06-10,2,41,0.0,2.0
2013-06-11,2,50,0.0,2.0
2013-06-12,2,45,0.0,2.0
2013-06-13,2,46,0.0,2.0
2013-06-14,1,46,0.0,2.0
2013-06-15,2,46,0.0,2.0
