Date Local,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI
2014-07-06,3,61,0.0,0.0
2014-07-07,7,34,0.0,0.0
2014-07-08,9,38,0.0,0.0
2014-07-09,7,48,0.0,0.0
2014-07-10,5,38,0.0,0.0
2014-07-11,5,36,0.0,0.0
2014-07-12,7,43,0.0,0.0
2014-07-13,5,46,0.0,0.0
2014-07-14,6,41,0.0,0.0
2014-07-15,6,44,0.0,0.0
2014-07-16,4,45,3.0,0.0
2014-07-17,4,54,3.0,0.0
2014-07-18,6,58,0.0,0.0
2014-07-19,4,49,0.0,0.0
2014-07-20,2,47,0.0,0.0
2014-07-21,7,50,4.0,0.0
2014-07-22,8,48,4.0,0.0
2014-07-23,6,50,4.0,0.0
2014-07-24,8,50,4.0,0.0
2014-07-25,7,54,4.0,0.0
2014-07-26,5,51,3.0,0.0
2014-07-27,4,49,3.0,0.0
2014-07-28,5,50,3.0,0.0
2014-07-29,6,38,3.0,0.0
2014-07-30,12,48,3.0,0.0
2014-07-31,11,54,4.0,0.0
2014-08-01,9,49,1.0,0.0
2014-08-02,8,61,1.0,0.0
2014-08-03,8,51,3.0,0.0
2014-08-04,12,45,1.0,0.0
2014-08-05,8,50,3.0,0.0
2014-08-06,8,48,1.0,0.0
2014-08-07,5,54,6.0,0.0
2014-08-08,6,61,1.0,0.0
2014-08-09,4,49,1.0,0.0
2014-08-10,8,51,1.0,0.0
2014-08-11,8,54,1.0,0.0
2014-08-12,5,46,1.0,0.0
2014-08-13,5,46,1.0,0.0
2014-08-14,8,50,1.0,0.0
2014-08-15,6,54,1.0,0.0
2014-08-16,6,54,1.0,0.0
2014-08-17,5,51,1.0,0.0
2014-08-18,7,51,1.0,0.0
2014-08-19,8,49,1.0,0.0
2014-08-20,5,71,1.0,0.0
2014-08-21,13,64,1.0,0.0
2014-08-22,5,64,1.0,0.0
2014-08-23,6,87,1.0,0.0
2014-08-24,4,40,1.0,0.0
2014-08-25,8,40,1.0,0.0
2014-08-26,5,51,1.0,0.0
2014-08-27,8,42,1.0,0.0
2014-08-28,9,45,1.0,0.0
2014-08-29,9,47,1.0,0.0
2014-08-30,3,46,1.0,0.0
2014-08-31,5,45,1.0,0.0
2014-09-01,7,54,0.0,0.0
2014-09-02,8,64,0.0,0.0
2014-09-03,11,58,0.0,0.0
2014-09-04,14,42,0.0,0.0
2014-09-05,22,32,0.0,0.0
2014-09-06,7,36,0.0,0.0
2014-09-07,3,38,0.0,0.0
2014-09-08,5,38,0.0,0.0
2014-09-09,5,30,0.0,0.0
2014-09-16,4,32,0.0,0.0
2014-09-17,8,38,0.0,0.0
2014-09-18,6,41,0.0,0.0
2014-09-19,6,41,0.0,0.0
2014-09-20,8,37,0.0,0.0
2014-09-21,7,38,0.0,0.0
2014-09-22,6,35,0.0,0.0
2014-09-23,10,36,0.0,0.0
2014-09-24,7,39,0.0,0.0
2014-09-25,3,43,0.0,0.0
2014-09-26,6,33,0.0,0.0
2014-09-27,4,36,0.0,0.0
2014-09-28,2,17,0.0,0.0
2014-09-29,6,35,0.0,0.0
2014-09-30,4,36,0.0,0.0
2014-10-01,5,30,0.0,0.0
2014-10-02,4,40,0.0,0.0
2014-10-03,8,34,1.0,0.0
2014-10-04,4,32,3.0,0.0
2014-10-05,6,31,1.0,0.0
2014-10-06,8,36,1.0,0.0
2014-10-07,8,36,1.0,0.0
2014-10-08,8,36,1.0,0.0
2014-10-09,5,36,3.0,0.0
2014-10-10,5,36,3.0,0.0
2014-10-11,7,37,1.0,0.0
2014-10-12,1,33,1.0,0.0
2014-10-13,7,33,3.0,0.0
2014-10-14,5,29,1.0,0.0
2014-10-15,4,42,3.0,0.0
2014-10-16,4,45,1.0,0.0
2014-10-17,10,35,1.0,0.0
2014-10-18,8,33,3.0,0.0
2014-10-19,8,33,1.0,0.0
2014-10-20,8,38,1.0,0.0
2014-10-21,6,38,1.0,0.0
2014-10-22,8,40,1.0,0.0
2014-10-23,10,32,1.0,0.0
2014-10-24,8,33,1.0,0.0
2014-10-25,8,32,1.0,0.0
2014-10-26,1,43,1.0,0.0
2014-10-27,1,38,1.0,0.0
2014-10-28,9,38,1.0,0.0
2014-10-29,10,39,1.0,0.0
2014-10-30,8,33,1.0,0.0
2014-10-31,9,31,1.0,0.0
2014-11-01,3,37,0.0,0.0
2014-11-02,3,41,0.0,0.0
2014-11-03,9,30,0.0,0.0
2014-11-04,6,38,0.0,0.0
2014-11-05,7,39,0.0,0.0
2014-11-06,9,27,0.0,0.0
2014-11-07,9,38,0.0,0.0
2014-11-08,10,31,0.0,0.0
2014-11-09,1,37,1.0,0.0
2014-11-10,3,35,1.0,0.0
2014-11-11,2,36,0.0,0.0
2014-11-12,9,33,0.0,0.0
2014-11-13,12,34,0.0,0.0
2014-11-14,10,35,0.0,0.0
2014-11-15,6,35,0.0,0.0
2014-11-16,6,33,0.0,0.0
2014-11-17,16,33,0.0,0.0
2014-11-18,11,20,0.0,0.0
2014-11-19,13,20,1.0,0.0
2014-11-20,13,31,0.0,0.0
2014-11-21,14,31,0.0,0.0
2014-11-22,12,40,1.0,0.0
2014-11-23,2,40,0.0,0.0
2014-11-24,4,39,0.0,0.0
2014-11-25,5,35,0.0,0.0
2014-11-26,8,31,0.0,0.0
2014-11-27,6,29,0.0,0.0
2014-11-28,6,42,1.0,0.0
2014-11-29,2,32,0.0,0.0
2014-11-30,2,27,0.0,0.0
2014-12-01,7,27,0.0,0.0
2014-12-02,9,32,0.0,0.0
2014-12-03,10,15,0.0,0.0
2014-12-08,7,20,3.0,0.0
2014-12-09,11,28,0.0,0.0
2014-12-10,9,25,0.0,0.0
2014-12-11,14,21,1.0,0.0
2014-12-12,9,28,0.0,0.0
2014-12-13,7,39,1.0,0.0
2014-12-14,3,29,0.0,0.0
2014-12-16,2,38,0.0,0.0
2014-12-17,4,31,1.0,0.0
2014-12-18,6,24,0.0,0.0
2014-12-19,7,24,0.0,0.0
2014-12-20,6,23,0.0,0.0
2014-12-21,4,44,1.0,0.0
2014-12-22,5,42,0.0,0.0
2014-12-23,3,44,0.0,0.0
2014-12-24,12,31,0.0,0.0
2014-12-25,2,42,0.0,0.0
2014-12-26,4,39,0.0,0.0
2014-12-27,5,39,0.0,0.0
2014-12-28,4,43,0.0,0.0
2014-12-29,3,31,0.0,0.0
2014-12-30,10,31,3.0,0.0
2014-12-31,9,30,1.0,0.0
2015-01-01,4,37,1.0,0.0
2015-01-02,10,40,1.0,0.0
2015-01-03,9,37,1.0,0.0
2015-01-04,4,37,0.0,0.0
2015-01-05,6,40,0.0,0.0
2015-01-06,14,43,0.0,0.0
2015-01-07,3,43,0.0,0.0
2015-01-08,6,41,0.0,0.0
2015-01-09,9,41,0.0,0.0
2015-01-10,7,39,0.0,0.0
2015-01-11,7,41,0.0,0.0
2015-01-12,3,42,0.0,0.0
2015-01-13,8,42,0.0,0.0
2015-01-14,4,42,0.0,0.0
2015-01-15,5,38,0.0,0.0
2015-01-16,13,47,0.0,0.0
2015-01-17,8,48,0.0,0.0
2015-01-18,4,40,0.0,0.0
2015-01-19,7,49,0.0,0.0
2015-01-20,7,45,0.0,0.0
2015-01-21,8,41,0.0,0.0
2015-01-22,9,35,0.0,0.0
2015-01-23,8,38,0.0,0.0
2015-01-24,8,31,1.0,0.0
2015-01-25,8,31,0.0,0.0
2015-01-26,8,31,0.0,0.0
2015-01-27,7,30,0.0,0.0
2015-01-28,7,32,0.0,0.0
2015-01-29,8,36,0.0,0.0
2015-01-30,7,28,0.0,0.0
2015-01-31,5,37,0.0,0.0
2015-02-01,2,31,0.0,0.0
2015-02-02,6,30,0.0,0.0
2015-02-03,9,33,0.0,0.0
2015-02-04,3,36,0.0,0.0
2015-02-05,11,31,0.0,0.0
2015-02-06,7,19,1.0,0.0
2015-02-07,6,45,0.0,0.0
2015-02-08,5,44,0.0,0.0
2015-02-09,12,41,1.0,0.0
2015-02-10,4,42,0.0,0.0
2015-02-11,7,32,0.0,0.0
2015-02-12,12,42,0.0,0.0
2015-02-13,5,37,0.0,0.0
2015-02-14,5,29,0.0,0.0
2015-02-15,1,39,0.0,0.0
2015-02-16,2,42,0.0,0.0
2015-02-17,8,39,0.0,0.0
2015-02-18,7,38,0.0,0.0
2015-02-19,8,36,0.0,0.0
2015-02-20,7,39,0.0,0.0
2015-02-21,1,44,0.0,0.0
2015-02-22,3,42,0.0,0.0
2015-02-23,7,41,0.0,0.0
2015-02-24,9,45,0.0,0.0
2015-02-25,9,43,0.0,0.0
2015-02-26,2,39,0.0,0.0
2015-02-27,9,44,0.0,0.0
2015-02-28,2,44,0.0,0.0
2015-03-01,2,44,0.0,0.0
2015-03-02,11,43,0.0,0.0
2015-03-03,2,44,0.0,0.0
2015-03-04,16,44,0.0,0.0
2015-03-05,8,47,0.0,0.0
2015-03-06,15,48,0.0,0.0
2015-03-07,17,44,0.0,0.0
2015-03-08,8,43,0.0,0.0
2015-03-09,8,39,0.0,0.0
2015-03-10,9,40,1.0,0.0
2015-03-11,4,31,1.0,0.0
2015-03-12,4,45,0.0,0.0
2015-03-13,6,44,0.0,0.0
2015-03-14,8,42,0.0,0.0
2015-03-15,2,38,1.0,0.0
2015-03-16,6,39,0.0,0.0
2015-03-17,6,32,0.0,0.0
2015-03-18,3,44,0.0,0.0
2015-03-19,5,44,0.0,0.0
2015-03-20,6,42,0.0,0.0
2015-03-21,4,43,0.0,0.0
2015-03-22,2,44,0.0,0.0
2015-03-23,3,45,0.0,0.0
2015-03-24,4,47,0.0,0.0
2015-03-25,5,45,0.0,0.0
2015-03-26,5,33,0.0,0.0
2015-03-27,4,39,0.0,0.0
2015-03-28,5,45,1.0,0.0
2015-03-29,3,45,0.0,0.0
2015-03-30,3,43,1.0,0.0
2015-03-31,6,43,0.0,0.0
2015-04-01,3,48,0.0,0.0
2015-04-02,7,43,0.0,0.0
2015-04-03,4,45,0.0,0.0
2015-04-04,4,46,1.0,0.0
2015-04-05,3,46,0.0,0.0
2015-04-06,2,44,0.0,0.0
2015-04-07,5,45,0.0,0.0
2015-04-08,2,45,0.0,0.0
2015-04-09,8,43,0.0,0.0
2015-04-10,7,46,0.0,0.0
2015-04-11,3,48,0.0,0.0
2015-04-12,2,48,0.0,0.0
2015-04-13,2,49,0.0,0.0
2015-04-14,3,48,1.0,0.0
2015-04-15,0,38,0.0,0.0
2015-04-16,1,40,0.0,0.0
2015-04-17,5,42,0.0,0.0
2015-04-18,2,42,0.0,0.0
2015-04-19,0,46,0.0,0.0
2015-04-20,7,48,0.0,0.0
2015-04-21,4,47,0.0,0.0
2015-04-22,3,50,0.0,0.0
2015-04-23,3,51,3.0,0.0
2015-04-24,4,51,0.0,0.0
2015-04-25,1,37,0.0,0.0
2015-04-26,0,35,0.0,0.0
2015-04-27,3,35,0.0,0.0
2015-04-28,3,44,0.0,0.0
2015-04-29,4,51,9.0,0.0
2015-04-30,4,44,0.0,0.0
2015-05-01,4,64,0.0,0.0
2015-05-02,3,64,0.0,0.0
2015-05-03,2,54,0.0,0.0
2015-05-04,3,58,0.0,0.0
2015-05-05,5,54,0.0,0.0
2015-05-06,5,39,0.0,0.0
2015-05-07,0,40,0.0,0.0
2015-05-08,0,31,0.0,0.0
2015-05-09,0,37,0.0,0.0
2015-05-10,1,44,0.0,0.0
2015-05-11,3,54,0.0,0.0
2015-05-12,3,49,0.0,0.0
2015-05-13,7,50,1.0,0.0
2015-05-14,4,44,0.0,0.0
2015-05-15,1,44,0.0,0.0
2015-05-16,2,71,0.0,0.0
2015-05-17,0,41,0.0,0.0
2015-05-18,0,33,0.0,0.0
2015-05-19,0,35,0.0,0.0
2015-05-20,1,40,0.0,0.0
2015-05-21,2,44,0.0,0.0
2015-05-22,3,31,0.0,0.0
2015-05-23,2,48,0.0,0.0
2015-05-24,1,35,0.0,0.0
2015-05-25,0,43,0.0,0.0
2015-05-26,3,43,0.0,0.0
2015-05-27,2,41,0.0,0.0
2015-05-28,1,47,0.0,0.0
2015-05-29,1,45,0.0,0.0
2015-05-30,3,48,0.0,0.0
2015-05-31,2,43,0.0,0.0
2015-06-01,1,42,0.0,0.0
2015-06-02,3,51,3.0,0.0
2015-06-03,2,46,0.0,0.0
2015-06-04,3,58,1.0,0.0
2015-06-05,2,44,1.0,0.0
2015-06-06,3,42,0.0,0.0
2015-06-07,2,49,0.0,0.0
2015-06-08,1,40,3.0,0.0
2015-06-09,2,38,0.0,0.0
2015-06-10,2,44,0.0,0.0
2015-06-11,3,48,0.0,0.0
2015-06-12,5,48,3.0,0.0
2015-06-13,2,47,0.0,0.0
