Date Local,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI
2013-01-01,4,19,1.0,2.0
2013-01-02,7,30,0.0,2.0
2013-01-03,8,27,0.0,2.0
2013-01-04,16,28,0.0,3.0
2013-01-05,9,30,1.0,3.0
2013-01-06,5,29,0.0,2.0
2013-01-07,7,29,0.0,2.0
2013-01-08,16,25,0.0,2.0
2013-01-09,10,23,1.0,2.0
2013-01-10,8,20,1.0,2.0
2013-01-11,8,23,0.0,2.0
2013-01-12,1,30,0.0,2.0
2013-01-13,5,29,0.0,2.0
2013-01-14,9,28,0.0,2.0
2013-01-15,7,26,1.0,2.0
2013-01-16,2,28,0.0,2.0
2013-01-17,5,26,0.0,2.0
2013-01-18,5,25,0.0,2.0
2013-01-19,5,27,0.0,1.0
2013-01-20,1,31,0.0,2.0
2013-01-21,2,31,0.0,2.0
2013-01-22,7,30,0.0,2.0
2013-01-23,7,31,1.0,2.0
2013-01-24,7,26,9.0,2.0
2013-01-25,3,25,0.0,2.0
2013-01-26,11,18,7.0,2.0
2013-01-27,7,12,1.0,2.0
2013-01-28,8,8,4.0,2.0
2013-01-29,3,28,0.0,2.0
2013-01-30,2,28,0.0,2.0
2013-01-31,2,21,1.0,2.0
2013-02-01,5,19,0.0,2.0
2013-02-02,2,25,0.0,2.0
2013-02-03,3,29,0.0,2.0
2013-02-04,2,29,0.0,2.0
2013-02-05,5,31,0.0,2.0
2013-02-06,8,19,0.0,2.0
2013-02-12,4,31,0.0,2.0
2013-02-13,5,29,0.0,2.0
2013-02-14,3,32,0.0,2.0
2013-02-15,2,31,0.0,2.0
2013-02-16,12,28,1.0,2.0
2013-02-17,7,23,3.0,2.0
2013-02-18,1,32,0.0,2.0
2013-02-19,1,32,0.0,2.0
2013-02-20,2,28,1.0,2.0
2013-02-21,2,31,0.0,2.0
2013-02-22,3,42,0.0,2.0
2013-02-23,8,40,0.0,2.0
2013-02-24,5,39,0.0,2.0
2013-02-25,5,42,0.0,2.0
2013-02-26,4,47,0.0,2.0
2013-02-27,4,43,1.0,2.0
2013-02-28,1,35,0.0,2.0
2013-03-01,3,36,6.0,2.0
2013-03-02,6,36,3.0,2.0
2013-03-03,7,37,7.0,2.0
2013-03-04,3,33,0.0,2.0
2013-03-05,2,38,0.0,2.0
2013-03-06,10,38,14.0,2.0
2013-03-07,6,35,6.0,2.0
2013-03-08,3,31,1.0,2.0
2013-03-09,7,42,1.0,2.0
2013-03-10,2,42,0.0,2.0
2013-03-11,3,35,0.0,2.0
2013-03-12,2,37,0.0,2.0
2013-03-13,10,34,1.0,2.0
2013-03-14,8,31,0.0,2.0
2013-03-15,8,31,0.0,2.0
2013-03-16,2,35,0.0,2.0
2013-03-17,2,33,1.0,2.0
2013-03-18,2,34,0.0,2.0
2013-03-19,2,35,0.0,2.0
2013-03-20,1,37,0.0,2.0
2013-03-21,2,36,1.0,2.0
2013-03-22,9,31,6.0,2.0
2013-03-23,3,32,0.0,2.0
2013-03-24,2,38,1.0,2.0
2013-03-25,1,33,0.0,2.0
2013-03-26,3,38,1.0,2.0
2013-03-27,7,41,9.0,2.0
2013-03-28,8,40,6.0,2.0
2013-03-29,6,48,0.0,2.0
2013-03-30,6,38,0.0,2.0
2013-03-31,3,43,0.0,2.0
2013-04-01,4,39,0.0,2.0
2013-04-02,5,42,0.0,2.0
2013-04-03,6,44,1.0,2.0
2013-04-04,4,45,0.0,2.0
2013-04-05,5,41,3.0,2.0
2013-04-06,5,34,0.0,2.0
2013-04-07,7,26,0.0,2.0
2013-04-08,7,36,1.0,2.0
2013-04-09,3,35,0.0,2.0
2013-04-10,3,42,0.0,2.0
2013-04-11,3,47,0.0,2.0
2013-04-12,2,42,0.0,2.0
2013-04-13,2,39,0.0,2.0
2013-04-14,3,31,0.0,2.0
2013-04-15,2,36,1.0,2.0
2013-04-16,3,41,0.0,2.0
2013-04-17,4,27,0.0,2.0
2013-04-18,2,40,0.0,2.0
2013-04-19,1,40,0.0,2.0
2013-04-20,3,37,0.0,2.0
2013-04-21,2,31,0.0,2.0
2013-04-22,2,37,0.0,2.0
2013-04-23,3,45,0.0,2.0
2013-04-24,5,42,0.0,2.0
2013-04-25,3,44,0.0,2.0
2013-04-26,4,46,0.0,2.0
2013-04-27,4,43,1.0,2.0
2013-04-28,4,45,0.0,2.0
2013-04-29,5,43,1.0,2.0
2013-04-30,3,39,0.0,2.0
2013-05-01,1,29,1.0,2.0
2013-05-02,1,36,0.0,2.0
2013-05-03,2,32,0.0,2.0
2013-05-04,1,21,0.0,2.0
2013-05-05,4,15,0.0,2.0
2013-05-06,9,32,0.0,2.0
2013-05-07,15,39,1.0,2.0
2013-05-08,6,34,0.0,2.0
2013-05-09,2,35,0.0,2.0
2013-05-10,12,44,0.0,1.0
2013-05-11,6,38,0.0,2.0
2013-05-12,8,46,0.0,2.0
2013-05-13,14,47,1.0,1.0
2013-05-14,11,45,0.0,2.0
2013-05-15,8,44,0.0,1.0
2013-05-16,9,46,0.0,1.0
2013-05-17,11,46,1.0,1.0
2013-05-18,11,47,1.0,2.0
2013-05-19,5,71,0.0,2.0
2013-05-20,4,32,0.0,1.0
2013-05-21,3,27,0.0,1.0
2013-05-22,2,24,0.0,1.0
2013-05-23,4,37,0.0,1.0
2013-05-24,4,42,1.0,1.0
2013-05-25,3,28,0.0,1.0
2013-05-26,2,29,0.0,2.0
2013-05-27,2,37,0.0,2.0
2013-05-28,4,41,0.0,2.0
2013-05-29,5,36,0.0,1.0
2013-05-30,3,47,0.0,1.0
2013-05-31,3,33,0.0,1.0
2013-06-01,1,25,0.0,1.0
2013-06-02,11,42,0.0,1.0
2013-06-03,6,40,1.0,1.0
2013-06-04,10,26,0.0,1.0
2013-06-05,10,34,0.0,1.0
2013-06-06,7,35,0.0,1.0
2013-06-07,14,43,0.0,1.0
2013-06-08,5,36,1.0,1.0
2013-06-09,1,36,0.0,1.0
2013-06-10,6,38,3.0,2.0
2013-06-11,4,43,0.0,1.0
2013-06-12,6,37,0.0,1.0
2013-06-13,12,35,1.0,1.0
2013-06-14,10,39,3.0,1.0
2013-06-15,12,44,1.0,1.0
2013-06-16,18,37,0.0,1.0
2013-06-17,20,36,0.0,1.0
2013-06-18,19,42,0.0,1.0
2013-06-19,16,54,3.0,1.0
2013-06-20,5,44,1.0,2.0
2013-06-21,4,38,0.0,1.0
2013-06-22,4,33,0.0,2.0
2013-06-23,18,40,0.0,1.0
2013-06-24,17,31,0.0,1.0
2013-06-25,11,36,0.0,1.0
2013-06-26,14,38,0.0,1.0
2013-06-27,12,36,0.0,1.0
2013-06-28,8,37,0.0,1.0
2013-06-29,5,34,0.0,2.0
2013-06-30,7,37,0.0,2.0
2013-07-01,7,38,0.0,2.0
2013-07-02,8,42,0.0,2.0
2013-07-03,8,49,0.0,2.0
2013-07-04,5,61,0.0,2.0
2013-07-05,4,58,0.0,2.0
2013-07-06,4,61,0.0,2.0
2013-07-07,6,50,0.0,2.0
2013-07-08,10,44,0.0,2.0
2013-07-09,7,45,0.0,2.0
2013-07-10,8,42,0.0,2.0
2013-07-11,8,51,1.0,2.0
2013-07-12,5,67,0.0,2.0
2013-07-13,7,49,0.0,2.0
2013-07-14,8,45,3.0,2.0
2013-07-15,6,48,0.0,2.0
2013-07-16,6,47,0.0,2.0
2013-07-17,7,46,0.0,2.0
2013-07-18,5,41,0.0,1.0
2013-07-19,4,39,0.0,1.0
2013-07-20,5,36,0.0,1.0
2013-07-21,4,44,0.0,1.0
2013-07-22,4,36,0.0,1.0
2013-07-23,2,27,0.0,1.0
2013-07-24,5,32,0.0,1.0
2013-07-25,8,37,0.0,1.0
2013-07-26,3,21,0.0,1.0
2013-07-27,3,27,0.0,1.0
2013-07-28,2,31,0.0,1.0
2013-07-29,6,23,1.0,1.0
2013-07-30,6,30,0.0,1.0
2013-07-31,5,38,0.0,2.0
2013-08-01,7,36,0.0,2.0
2013-08-02,5,23,0.0,1.0
2013-08-03,5,27,0.0,1.0
2013-08-04,6,31,0.0,3.0
2013-08-05,6,31,0.0,1.0
2013-08-06,8,35,0.0,1.0
2013-08-07,9,31,0.0,1.0
2013-08-08,8,24,0.0,1.0
2013-08-09,8,32,0.0,2.0
2013-08-10,6,26,0.0,2.0
2013-08-11,4,29,0.0,2.0
2013-08-12,4,28,0.0,2.0
2013-08-13,5,30,0.0,2.0
2013-08-14,6,21,0.0,2.0
2013-08-15,6,25,3.0,2.0
2013-08-16,9,32,1.0,2.0
2013-08-17,8,39,0.0,2.0
2013-08-18,7,40,0.0,2.0
2013-08-19,6,42,0.0,2.0
2013-08-20,6,39,0.0,2.0
2013-08-21,4,36,0.0,2.0
2013-08-22,3,37,0.0,2.0
2013-08-23,8,39,0.0,2.0
2013-08-24,5,32,0.0,2.0
2013-08-25,3,36,0.0,2.0
2013-08-26,2,35,0.0,2.0
2013-08-27,6,34,0.0,2.0
2013-08-28,5,35,0.0,2.0
2013-08-29,5,31,0.0,1.0
2013-08-30,4,33,0.0,1.0
2013-08-31,4,33,0.0,1.0
2013-09-01,3,29,0.0,1.0
2013-09-02,3,23,0.0,1.0
2013-09-03,4,29,0.0,2.0
2013-09-04,6,27,0.0,2.0
2013-09-05,7,33,0.0,2.0
2013-09-06,6,48,0.0,2.0
2013-09-07,5,31,0.0,2.0
2013-09-08,3,36,0.0,2.0
2013-09-09,4,43,0.0,2.0
2013-09-10,5,35,0.0,1.0
2013-09-11,5,38,0.0,1.0
2013-09-12,2,31,0.0,1.0
2013-09-13,5,30,3.0,1.0
2013-09-14,5,31,0.0,2.0
2013-09-15,2,31,0.0,2.0
2013-09-16,1,30,0.0,1.0
2013-09-17,6,22,0.0,2.0
2013-09-18,3,35,0.0,2.0
2013-09-19,2,27,0.0,1.0
2013-09-20,8,24,0.0,1.0
2013-09-21,5,34,3.0,2.0
2013-09-22,3,46,3.0,2.0
2013-09-23,4,45,3.0,2.0
2013-10-03,3,12,3.0,2.0
2013-10-04,2,18,0.0,2.0
2013-10-05,0,19,0.0,1.0
2013-10-06,1,24,0.0,1.0
2013-10-07,5,27,0.0,1.0
2013-10-08,3,40,0.0,1.0
2013-10-09,4,45,3.0,2.0
2013-10-10,5,58,3.0,2.0
2013-10-11,3,35,1.0,2.0
2013-10-12,4,28,0.0,2.0
2013-10-13,3,29,0.0,2.0
2013-10-14,2,23,0.0,2.0
2013-10-15,1,18,0.0,2.0
2013-10-16,6,31,0.0,1.0
2013-10-17,6,16,0.0,2.0
2013-10-18,2,26,0.0,1.0
2013-10-19,2,26,0.0,1.0
2013-10-20,3,21,0.0,1.0
2013-10-21,4,25,0.0,1.0
2013-10-22,5,19,0.0,1.0
2013-10-23,5,17,0.0,1.0
2013-10-24,9,25,0.0,1.0
2013-10-25,7,28,0.0,1.0
2013-10-26,7,20,0.0,1.0
2013-10-27,3,27,0.0,1.0
2013-10-28,2,14,0.0,1.0
2013-10-29,3,9,0.0,1.0
2013-10-30,2,8,0.0,1.0
2013-10-31,6,17,0.0,1.0
2013-11-01,3,22,0.0,1.0
2013-11-02,7,26,0.0,1.0
2013-11-03,5,28,0.0,2.0
2013-11-04,10,24,0.0,1.0
2013-11-05,6,22,0.0,1.0
2013-11-06,6,23,0.0,1.0
2013-11-07,8,23,1.0,1.0
2013-11-08,8,22,1.0,1.0
2013-11-09,2,23,0.0,1.0
2013-11-10,6,19,0.0,1.0
2013-11-11,3,25,0.0,1.0
2013-11-12,6,21,0.0,1.0
2013-11-13,4,22,0.0,1.0
2013-11-14,14,20,0.0,1.0
2013-11-15,16,17,1.0,2.0
2013-11-16,4,25,0.0,2.0
2013-11-17,2,21,0.0,1.0
2013-11-18,8,16,0.0,1.0
2013-11-19,5,27,0.0,1.0
2013-11-20,8,19,0.0,2.0
2013-11-21,5,20,0.0,2.0
2013-11-22,5,23,0.0,2.0
2013-11-23,4,23,0.0,2.0
2013-11-24,3,22,0.0,2.0
2013-11-25,3,25,0.0,2.0
2013-11-26,6,22,0.0,2.0
2013-11-27,4,8,6.0,1.0
2013-11-28,2,6,0.0,1.0
2013-11-29,8,5,1.0,2.0
2013-11-30,5,3,1.0,2.0
2013-12-01,7,3,3.0,1.0
2013-12-02,13,4,1.0,2.0
2013-12-03,8,3,0.0,2.0
2013-12-04,2,25,1.0,2.0
2013-12-05,4,23,0.0,1.0
2013-12-06,4,22,0.0,1.0
2013-12-07,5,23,0.0,1.0
2013-12-08,7,23,3.0,1.0
2013-12-09,5,28,0.0,1.0
2013-12-10,7,28,0.0,1.0
2013-12-11,8,25,1.0,1.0
2013-12-12,12,18,0.0,2.0
2013-12-13,10,19,0.0,2.0
2013-12-14,8,22,0.0,2.0
2013-12-15,5,19,0.0,1.0
2013-12-16,12,24,6.0,1.0
2013-12-17,16,30,0.0,2.0
2013-12-18,12,18,0.0,2.0
2013-12-19,5,20,0.0,2.0
2013-12-20,2,22,0.0,1.0
2013-12-21,3,23,0.0,1.0
2013-12-22,3,23,0.0,1.0
2013-12-23,8,23,0.0,2.0
2013-12-24,12,19,1.0,2.0
2013-12-25,5,30,0.0,1.0
2013-12-26,4,25,0.0,1.0
2013-12-27,6,25,0.0,1.0
2013-12-28,13,24,0.0,2.0
2013-12-29,1,24,0.0,1.0
2013-12-30,7,19,1.0,2.0
2013-12-31,4,25,0.0,1.0
