Date Local,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI
2000-03-31,38,0,11.0,6.0
2000-04-01,46,27,80.0,9.0
2000-04-02,37,19,21.0,10.0
2000-04-03,33,25,9.0,15.0
2000-04-04,29,25,9.0,8.0
2000-04-05,28,31,14.0,3.0
2000-04-06,29,35,47.0,7.0
2000-04-07,28,14,10.0,8.0
2000-04-08,28,31,29.0,8.0
2000-04-09,26,28,17.0,3.0
2000-04-10,43,26,14.0,3.0
2000-04-11,37,24,31.0,7.0
2000-04-12,37,33,9.0,3.0
2000-04-13,44,36,14.0,8.0
2000-04-14,43,31,34.0,14.0
2000-04-15,38,33,60.0,15.0
2000-04-16,26,47,11.0,16.0
2000-04-17,25,22,20.0,11.0
2000-04-18,17,18,23.0,9.0
2000-04-19,32,21,20.0,10.0
2000-04-20,26,36,16.0,11.0
2000-04-21,20,28,13.0,10.0
2000-04-22,12,19,4.0,7.0
2000-04-23,26,37,4.0,8.0
2000-04-24,13,39,40.0,10.0
2000-04-25,18,42,4.0,6.0
2000-04-26,34,41,6.0,5.0
2000-04-27,41,41,10.0,9.0
2000-04-28,40,54,20.0,9.0
2000-04-29,30,48,29.0,10.0
2000-04-30,29,42,6.0,6.0
2000-05-01,52,47,33.0,10.0
2000-05-02,23,39,6.0,8.0
2000-05-03,42,44,47.0,10.0
2000-05-04,47,29,49.0,13.0
2000-05-05,38,45,13.0,14.0
2000-05-06,33,47,14.0,14.0
2000-05-07,41,47,9.0,13.0
2000-05-08,39,32,36.0,14.0
2000-05-09,31,32,57.0,13.0
2000-05-10,27,24,14.0,10.0
2000-05-11,36,31,47.0,10.0
2000-05-12,42,33,39.0,13.0
2000-05-13,21,37,13.0,11.0
2000-05-14,25,38,4.0,5.0
2000-05-15,32,37,7.0,3.0
2000-05-16,36,33,86.0,6.0
2000-05-17,35,47,54.0,9.0
2000-05-18,42,36,46.0,11.0
2000-05-19,27,38,27.0,9.0
2000-05-20,21,15,21.0,6.0
2000-05-21,25,33,10.0,7.0
2000-05-22,36,44,11.0,8.0
2000-05-23,40,14,30.0,11.0
2000-05-24,43,37,23.0,10.0
2000-05-25,44,37,14.0,8.0
2000-05-26,25,41,4.0,3.0
2000-05-27,25,33,14.0,3.0
2000-05-28,12,24,7.0,5.0
2000-05-29,24,36,14.0,5.0
2000-05-30,33,42,4.0,5.0
2000-05-31,37,42,61.0,7.0
2000-06-01,44,46,11.0,8.0
2000-06-02,34,36,7.0,9.0
2000-06-03,19,22,1.0,3.0
2000-06-04,12,39,7.0,5.0
2000-06-05,18,23,11.0,6.0
2000-06-06,24,25,6.0,5.0
2000-06-07,33,41,14.0,5.0
2000-06-08,37,42,14.0,5.0
2000-06-09,51,100,16.0,8.0
2000-06-10,38,80,29.0,8.0
2000-06-11,29,41,20.0,7.0
2000-06-12,25,14,10.0,7.0
2000-06-13,46,44,75.0,10.0
2000-06-14,35,67,109.0,13.0
2000-06-15,25,31,79.0,10.0
2000-06-16,23,28,39.0,10.0
2000-06-19,29,42,4.0,5.0
2000-06-20,28,64,61.0,6.0
2000-06-21,37,29,61.0,9.0
2000-06-22,39,37,14.0,7.0
2000-06-23,33,37,11.0,8.0
2000-06-24,27,93,82.0,8.0
2000-06-25,31,34,52.0,7.0
2000-06-26,26,41,29.0,8.0
2000-06-27,29,37,10.0,6.0
2000-06-28,24,47,74.0,7.0
2000-06-29,32,37,17.0,9.0
2000-06-30,33,42,13.0,8.0
2000-07-01,30,47,20.0,9.0
2000-07-02,35,80,39.0,10.0
2000-07-03,42,23,46.0,10.0
2000-07-04,22,41,13.0,7.0
2000-07-05,20,35,7.0,9.0
2000-07-06,28,41,7.0,8.0
2000-07-07,20,31,4.0,6.0
2000-07-08,33,41,44.0,7.0
2000-07-09,65,51,37.0,8.0
2000-07-10,41,37,17.0,9.0
2000-07-11,22,38,3.0,7.0
2000-07-12,18,38,11.0,6.0
2000-07-13,25,97,34.0,8.0
2000-07-14,35,31,20.0,11.0
2000-07-15,24,25,9.0,8.0
2000-07-16,18,28,10.0,8.0
2000-07-17,42,46,21.0,9.0
2000-07-18,39,31,4.0,8.0
2000-07-19,13,15,6.0,7.0
2000-07-20,31,40,14.0,6.0
2000-07-21,27,25,11.0,6.0
2000-07-24,23,43,26.0,2.0
2000-07-25,27,61,13.0,3.0
2000-07-26,29,64,21.0,5.0
2000-07-27,37,49,26.0,3.0
2000-07-28,31,46,104.0,6.0
2000-07-29,26,38,49.0,6.0
2000-07-30,16,54,33.0,3.0
2000-07-31,30,36,69.0,7.0
2000-08-01,28,47,26.0,7.0
2000-08-02,40,39,31.0,8.0
2000-08-03,26,30,14.0,7.0
2000-08-04,22,34,4.0,2.0
2000-08-05,44,44,30.0,3.0
2000-08-06,50,31,17.0,6.0
2000-08-07,44,32,11.0,5.0
2000-08-08,28,26,37.0,7.0
2000-08-09,41,15,70.0,10.0
2000-08-10,24,36,6.0,3.0
2000-08-11,21,28,6.0,3.0
2000-08-12,14,27,11.0,0.0
2000-08-13,18,33,6.0,1.0
2000-08-14,30,41,14.0,2.0
2000-08-15,53,42,23.0,5.0
2000-08-16,39,30,17.0,3.0
2000-08-17,20,8,20.0,5.0
2000-08-18,22,22,33.0,6.0
2000-08-19,20,31,7.0,6.0
2000-08-20,12,27,3.0,2.0
2000-08-21,21,42,34.0,1.0
2000-08-22,40,41,46.0,6.0
2000-08-23,47,28,27.0,5.0
2000-08-24,22,37,3.0,3.0
2000-08-25,26,41,9.0,3.0
2000-08-26,43,50,80.0,5.0
2000-08-27,32,36,36.0,6.0
2000-08-28,24,42,21.0,5.0
2000-08-29,24,41,13.0,6.0
2000-08-30,17,39,20.0,2.0
2000-08-31,19,28,19.0,3.0
2000-09-01,22,39,49.0,5.0
2000-09-02,16,47,36.0,3.0
2000-09-03,23,38,4.0,3.0
2000-09-04,16,20,6.0,3.0
2000-09-05,15,25,3.0,0.0
2000-09-06,28,32,20.0,0.0
2000-09-07,38,29,94.0,2.0
2000-09-08,30,39,41.0,5.0
2000-09-09,24,23,40.0,3.0
2000-09-10,18,33,55.0,5.0
2000-09-11,27,24,76.0,6.0
2000-09-12,39,19,62.0,9.0
2000-09-13,22,29,3.0,7.0
2000-09-14,28,29,27.0,11.0
2000-09-15,22,14,7.0,13.0
2000-09-16,20,18,7.0,11.0
2000-09-17,29,24,20.0,15.0
2000-09-18,33,21,104.0,19.0
2000-09-19,36,12,124.0,16.0
2000-09-20,40,49,70.0,13.0
2000-09-21,25,19,11.0,6.0
2000-09-22,25,27,30.0,7.0
2000-09-23,26,14,69.0,7.0
2000-09-24,16,22,6.0,5.0
2000-09-25,15,12,6.0,6.0
2000-09-26,21,21,4.0,8.0
2000-09-27,42,20,13.0,8.0
2000-09-28,19,19,9.0,7.0
2000-09-29,26,19,24.0,11.0
2000-09-30,31,25,111.0,15.0
2000-10-01,30,33,111.0,16.0
2000-10-02,32,28,56.0,17.0
2000-10-03,40,36,24.0,16.0
2000-10-04,31,25,21.0,14.0
2000-10-05,28,14,16.0,15.0
2000-10-06,22,11,36.0,11.0
2000-10-07,27,19,9.0,10.0
2000-10-08,24,14,16.0,8.0
2000-10-09,31,10,17.0,10.0
2000-10-10,32,21,24.0,13.0
2000-10-11,34,22,19.0,14.0
2000-10-12,37,24,19.0,16.0
2000-10-16,34,32,10.0,14.0
2000-10-17,25,8,19.0,16.0
2000-10-18,26,15,21.0,15.0
2000-10-19,33,20,20.0,18.0
2000-10-20,40,23,66.0,19.0
2000-10-21,38,40,23.0,19.0
2000-10-22,31,36,16.0,15.0
2000-10-23,28,1,11.0,18.0
2000-10-24,38,2,21.0,15.0
2000-10-25,31,12,34.0,13.0
2000-10-26,42,14,95.0,16.0
2000-10-27,31,36,24.0,16.0
2000-10-28,23,26,7.0,8.0
2000-10-29,24,30,11.0,6.0
2000-10-30,32,22,17.0,9.0
2000-10-31,30,17,20.0,10.0
2001-03-31,18,2,14.0,5.0
2001-04-01,24,27,37.0,7.0
2001-04-02,34,35,20.0,7.0
2001-04-03,40,24,29.0,13.0
2001-04-04,32,42,16.0,9.0
2001-04-05,46,37,46.0,8.0
2001-04-06,42,16,23.0,11.0
2001-04-07,24,37,56.0,8.0
2001-04-08,38,58,23.0,6.0
2001-04-09,31,25,23.0,8.0
2001-04-10,28,19,75.0,6.0
2001-04-11,23,20,46.0,6.0
2001-04-12,34,51,84.0,8.0
2001-04-13,28,40,14.0,5.0
2001-04-14,36,43,29.0,7.0
2001-04-15,18,44,17.0,8.0
2001-04-16,23,32,33.0,5.0
2001-04-17,22,32,16.0,5.0
2001-04-18,33,34,11.0,6.0
2001-04-19,37,34,41.0,8.0
2001-04-20,51,24,62.0,9.0
2001-04-21,37,30,71.0,10.0
2001-04-22,31,31,30.0,9.0
2001-04-23,40,39,79.0,9.0
2001-04-24,31,31,20.0,6.0
2001-04-25,20,42,14.0,3.0
2001-04-26,39,36,65.0,7.0
2001-04-27,38,41,26.0,7.0
2001-04-28,22,41,16.0,3.0
2001-04-29,31,45,24.0,5.0
2001-04-30,41,47,80.0,8.0
2001-05-01,44,67,95.0,8.0
2001-05-02,44,50,54.0,8.0
2001-05-03,39,84,33.0,9.0
2001-05-04,36,106,31.0,8.0
2001-05-05,17,36,19.0,8.0
2001-05-06,7,45,55.0,2.0
2001-05-07,12,47,29.0,3.0
2001-05-08,29,23,50.0,7.0
2001-05-09,32,40,102.0,7.0
2001-05-10,35,47,37.0,7.0
2001-05-11,35,42,44.0,7.0
2001-05-12,19,22,27.0,5.0
2001-05-13,18,35,11.0,2.0
2001-05-14,25,38,47.0,5.0
2001-05-15,32,14,116.0,7.0
2001-05-16,25,31,39.0,5.0
2001-05-17,22,26,34.0,6.0
2001-05-18,26,19,36.0,7.0
2001-05-19,23,40,16.0,7.0
2001-05-20,14,46,37.0,5.0
2001-05-21,16,29,29.0,3.0
2001-05-22,18,16,30.0,5.0
2001-05-23,19,31,43.0,3.0
2001-05-24,24,31,47.0,3.0
2001-05-25,28,18,56.0,6.0
2001-05-26,27,36,49.0,6.0
2001-05-27,20,34,36.0,5.0
2001-05-28,22,34,20.0,5.0
2001-05-29,24,31,16.0,6.0
2001-05-30,22,31,14.0,2.0
2001-05-31,22,35,23.0,3.0
2001-06-01,22,21,59.0,6.0
2001-06-02,18,24,51.0,5.0
2001-06-03,23,31,16.0,3.0
2001-06-04,17,34,29.0,3.0
2001-06-05,19,33,89.0,3.0
2001-06-06,17,20,14.0,5.0
2001-06-07,28,32,11.0,5.0
2001-06-08,24,41,13.0,5.0
2001-06-09,22,39,16.0,6.0
2001-06-10,31,50,19.0,7.0
2001-06-11,32,46,29.0,6.0
2001-06-12,32,58,41.0,8.0
2001-06-13,23,93,33.0,7.0
2001-06-14,24,142,65.0,7.0
2001-06-15,15,77,30.0,6.0
2001-06-16,21,35,24.0,3.0
2001-06-17,22,50,16.0,6.0
2001-06-18,33,48,105.0,5.0
2001-06-19,31,74,59.0,6.0
2001-06-20,30,61,24.0,5.0
2001-06-21,29,42,132.0,5.0
2001-06-22,23,31,43.0,5.0
2001-06-23,17,21,11.0,6.0
2001-06-24,22,42,20.0,7.0
2001-06-25,20,39,17.0,5.0
2001-06-26,26,97,69.0,6.0
2001-06-27,54,54,195.0,7.0
2001-06-28,25,116,29.0,5.0
2001-06-29,34,77,99.0,5.0
2001-06-30,24,36,26.0,5.0
2001-07-01,17,28,11.0,2.0
2001-07-02,21,27,13.0,1.0
2001-07-03,27,31,43.0,3.0
2001-07-04,25,23,16.0,3.0
2001-07-05,33,35,16.0,2.0
2001-07-06,26,35,14.0,6.0
2001-07-07,29,51,81.0,6.0
2001-07-08,23,41,19.0,5.0
2001-07-09,26,39,39.0,5.0
2001-07-10,27,47,19.0,6.0
2001-07-11,37,25,9.0,3.0
2001-07-12,17,26,7.0,1.0
2001-07-13,23,25,7.0,2.0
2001-07-14,22,28,9.0,5.0
2001-07-15,23,50,23.0,6.0
2001-07-16,25,47,29.0,5.0
2001-07-17,32,47,26.0,6.0
2001-07-18,23,64,17.0,5.0
2001-07-19,21,77,17.0,5.0
2001-07-20,26,80,20.0,3.0
2001-07-21,21,97,30.0,3.0
2001-07-22,32,87,129.0,3.0
2001-07-23,29,71,116.0,6.0
2001-07-24,29,43,46.0,5.0
2001-07-25,23,36,43.0,5.0
2001-07-26,9,29,9.0,1.0
2001-07-27,15,37,10.0,1.0
2001-07-28,11,54,29.0,1.0
2001-07-29,8,33,47.0,1.0
2001-07-30,18,49,60.0,2.0
