Date Local,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI
2000-03-31,48,0,47.0,0.0
2000-04-06,35,42,29.0,3.0
2000-04-07,41,4,94.0,13.0
2000-04-08,31,29,27.0,8.0
2000-04-09,28,31,19.0,2.0
2000-04-10,39,33,17.0,8.0
2000-04-11,43,17,37.0,7.0
2000-04-12,41,30,20.0,6.0
2000-04-13,46,39,17.0,10.0
2000-04-14,45,42,51.0,7.0
2000-04-15,44,36,19.0,10.0
2000-04-16,43,50,27.0,16.0
2000-04-17,31,21,10.0,6.0
2000-04-18,25,19,16.0,5.0
2000-04-19,33,15,57.0,8.0
2000-04-20,49,39,33.0,10.0
2000-04-21,19,32,17.0,7.0
2000-04-22,14,15,10.0,5.0
2000-04-23,33,36,10.0,5.0
2000-04-24,41,43,43.0,10.0
2000-04-25,28,45,26.0,3.0
2000-04-26,40,44,26.0,3.0
2000-04-27,57,41,31.0,8.0
2000-04-28,58,51,54.0,13.0
2000-04-29,50,67,23.0,8.0
2000-04-30,50,45,23.0,7.0
2000-05-01,49,109,31.0,14.0
2000-05-02,45,42,13.0,7.0
2000-05-03,60,47,30.0,11.0
2000-05-04,58,43,49.0,18.0
2000-05-05,52,77,34.0,15.0
2000-05-06,47,64,33.0,17.0
2000-05-07,51,119,27.0,13.0
2000-05-08,46,64,31.0,10.0
2000-05-09,47,64,39.0,2.0
2000-05-10,33,32,16.0,5.0
2000-05-11,48,44,50.0,8.0
2000-05-12,42,80,30.0,7.0
2000-05-13,18,42,39.0,1.0
2000-05-14,34,44,13.0,3.0
2000-05-15,49,47,19.0,5.0
2000-05-16,47,47,17.0,13.0
2000-05-17,40,93,19.0,7.0
2000-05-18,22,77,36.0,1.0
2000-05-19,31,46,34.0,2.0
2000-05-20,25,22,56.0,3.0
2000-05-21,35,30,51.0,3.0
2000-05-22,55,61,41.0,6.0
2000-05-23,39,36,13.0,3.0
2000-05-24,38,64,40.0,2.0
2000-05-25,32,41,26.0,1.0
2000-05-26,51,43,52.0,5.0
2000-05-27,29,33,40.0,5.0
2000-05-28,27,22,14.0,3.0
2000-05-29,31,36,6.0,2.0
2000-05-30,31,39,14.0,8.0
2000-05-31,55,106,52.0,2.0
2000-06-01,52,74,33.0,5.0
2000-06-02,24,101,36.0,2.0
2000-06-03,30,32,16.0,1.0
2000-06-04,25,61,21.0,2.0
2000-06-05,31,17,33.0,0.0
2000-06-06,30,17,11.0,0.0
2000-06-07,38,44,23.0,3.0
2000-06-08,40,106,34.0,1.0
