Date Local,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI
2002-04-05,11,45,1.0,11.0
2002-04-06,24,54,3.0,11.0
2002-04-07,14,87,1.0,11.0
2002-04-08,4,54,1.0,11.0
2002-04-09,7,40,1.0,11.0
2002-04-10,21,51,1.0,11.0
2002-04-11,8,43,1.0,11.0
2002-04-12,11,35,1.0,11.0
2002-04-13,7,35,1.0,11.0
2002-04-14,6,34,1.0,11.0
2002-04-15,8,48,3.0,11.0
2002-04-16,10,44,1.0,11.0
2002-04-17,13,43,1.0,11.0
2002-04-18,6,77,1.0,11.0
2002-04-19,13,51,1.0,11.0
2002-04-20,12,40,1.0,11.0
2002-04-21,7,45,1.0,11.0
2002-04-22,8,46,1.0,11.0
2002-04-23,15,44,1.0,11.0
2002-04-24,13,39,1.0,11.0
2002-04-25,8,47,1.0,11.0
2002-04-26,14,36,1.0,11.0
2002-04-27,9,45,1.0,11.0
2002-04-28,4,37,1.0,11.0
2002-04-29,13,47,1.0,11.0
2002-04-30,13,39,1.0,11.0
2002-05-01,7,26,1.0,11.0
2002-05-02,5,50,3.0,11.0
2002-05-03,12,21,1.0,11.0
2002-05-04,6,22,1.0,11.0
2002-05-05,10,42,1.0,11.0
2002-05-06,11,38,1.0,11.0
2002-05-07,12,44,1.0,11.0
2002-05-08,8,47,1.0,11.0
2002-05-09,8,33,1.0,11.0
2002-05-10,6,31,1.0,11.0
2002-05-11,3,47,1.0,11.0
2002-05-12,3,47,1.0,11.0
2002-05-13,3,39,1.0,11.0
2002-05-14,12,48,1.0,11.0
2002-05-15,7,93,1.0,11.0
2002-05-16,17,97,1.0,11.0
2002-05-17,15,49,1.0,11.0
2002-05-18,8,35,1.0,11.0
2002-05-19,11,48,1.0,11.0
2002-05-20,11,50,1.0,11.0
2002-05-21,21,48,1.0,11.0
2002-05-22,20,74,1.0,11.0
2002-05-23,16,106,1.0,11.0
2002-05-24,20,132,1.0,11.0
2002-05-25,15,109,1.0,11.0
2002-05-26,8,42,1.0,11.0
2002-05-27,9,80,1.0,11.0
2002-05-28,8,39,3.0,11.0
2002-05-29,12,46,1.0,11.0
2002-05-30,10,50,1.0,11.0
2002-05-31,12,47,1.0,11.0
2002-06-01,14,77,29.0,11.0
2002-06-02,12,77,1.0,11.0
2002-06-03,9,54,1.0,11.0
2002-06-04,11,114,1.0,11.0
2002-06-05,8,101,1.0,11.0
2002-06-06,9,47,1.0,11.0
2002-06-07,14,67,1.0,11.0
2002-06-08,8,67,1.0,11.0
2002-06-09,13,100,1.0,11.0
2002-06-10,10,127,1.0,11.0
2002-06-11,12,14,1.0,11.0
2002-06-12,13,114,3.0,11.0
2002-06-13,11,124,1.0,11.0
2002-06-14,10,44,1.0,11.0
2002-06-15,17,48,1.0,11.0
2002-06-16,16,54,1.0,11.0
2002-06-17,16,87,1.0,11.0
2002-06-18,10,129,1.0,11.0
2002-06-19,12,106,1.0,11.0
2002-06-20,14,142,1.0,11.0
2002-06-21,19,137,1.0,11.0
2002-06-22,11,119,1.0,11.0
2002-06-23,8,28,1.0,11.0
2002-06-24,7,45,1.0,11.0
2002-06-25,5,46,1.0,11.0
