Date Local,NO2_AQI,O3_AQI,SO2_AQI,CO_AQI
2007-01-01,6,18,1.0,2.0
2007-01-02,11,18,3.0,3.0
2007-01-03,17,25,4.0,3.0
2007-01-04,15,21,7.0,3.0
2007-01-05,5,21,3.0,3.0
2007-01-06,13,25,7.0,3.0
2007-01-07,9,22,7.0,5.0
2007-01-08,13,24,11.0,2.0
2007-01-09,33,30,3.0,3.0
2007-01-10,20,26,10.0,3.0
2007-01-11,16,32,3.0,2.0
2007-01-12,25,32,3.0,3.0
2007-01-13,21,31,3.0,3.0
2007-01-14,10,31,1.0,2.0
2007-01-15,29,33,3.0,3.0
2007-01-16,25,31,7.0,5.0
2007-01-17,8,22,3.0,2.0
2007-01-18,12,16,1.0,2.0
2007-01-19,20,27,6.0,3.0
2007-01-20,19,32,17.0,3.0
2007-01-21,14,36,13.0,3.0
2007-01-22,10,24,4.0,2.0
2007-01-23,21,30,4.0,3.0
2007-01-24,15,19,6.0,3.0
2007-01-25,21,24,7.0,2.0
2007-01-26,27,29,13.0,3.0
2007-01-27,19,35,13.0,3.0
2007-01-28,8,35,1.0,2.0
2007-01-29,25,30,6.0,3.0
2007-01-30,40,26,13.0,3.0
2007-01-31,22,36,13.0,3.0
2007-02-01,5,35,11.0,2.0
2007-02-02,12,19,6.0,2.0
2007-02-03,8,20,3.0,2.0
2007-02-04,8,32,9.0,2.0
2007-02-05,16,29,9.0,3.0
2007-02-06,29,36,13.0,3.0
2007-02-07,25,42,7.0,6.0
2007-02-08,26,40,40.0,3.0
2007-02-09,25,48,14.0,3.0
2007-02-10,15,47,6.0,5.0
2007-02-11,15,35,13.0,3.0
2007-02-12,22,31,9.0,3.0
2007-02-13,20,26,6.0,3.0
2007-02-14,12,33,9.0,2.0
2007-02-15,12,22,17.0,3.0
2007-02-16,21,32,11.0,3.0
2007-02-17,27,37,11.0,5.0
2007-02-18,19,35,1.0,3.0
2007-02-19,29,34,9.0,3.0
2007-02-20,28,42,9.0,5.0
2007-02-21,17,36,27.0,3.0
2007-02-22,21,42,7.0,2.0
2007-02-23,22,44,7.0,2.0
2007-02-24,20,42,7.0,2.0
2007-02-25,6,36,9.0,2.0
2007-02-26,13,24,11.0,3.0
2007-02-27,18,22,6.0,3.0
2007-02-28,12,51,3.0,3.0
2007-03-01,4,36,11.0,3.0
2007-03-02,5,22,1.0,3.0
2007-03-03,7,35,1.0,3.0
2007-03-04,19,46,7.0,3.0
2007-03-05,19,33,9.0,3.0
2007-03-06,29,43,20.0,3.0
2007-03-07,25,47,7.0,3.0
2007-03-08,22,74,9.0,3.0
2007-03-09,30,87,7.0,5.0
2007-03-10,14,47,20.0,3.0
2007-03-11,12,47,3.0,3.0
2007-03-12,23,51,4.0,3.0
2007-03-13,13,50,14.0,3.0
2007-03-14,10,61,10.0,2.0
2007-03-15,12,41,7.0,3.0
2007-03-16,7,38,10.0,2.0
2007-03-17,12,41,9.0,2.0
2007-03-18,11,44,21.0,3.0
2007-03-19,29,44,6.0,2.0
2007-03-20,14,37,7.0,2.0
2007-03-21,19,41,7.0,3.0
2007-03-22,16,41,4.0,2.0
2007-03-23,13,36,6.0,2.0
2007-03-24,13,39,1.0,2.0
2007-03-25,11,42,6.0,2.0
2007-03-26,22,42,3.0,3.0
2007-03-27,16,46,1.0,2.0
2007-03-28,20,48,21.0,3.0
2007-03-29,23,47,4.0,3.0
2007-03-30,13,45,4.0,2.0
2007-03-31,4,46,4.0,2.0
2007-04-01,11,45,4.0,2.0
2007-04-02,14,48,6.0,3.0
2007-04-03,16,87,9.0,3.0
2007-04-04,22,48,3.0,3.0
2007-04-05,18,48,16.0,3.0
2007-04-06,24,50,17.0,2.0
2007-04-07,8,46,9.0,2.0
2007-04-08,9,49,6.0,3.0
2007-04-09,25,30,20.0,3.0
2007-04-10,25,19,7.0,3.0
2007-04-11,12,41,4.0,3.0
2007-04-12,11,36,3.0,2.0
2007-04-13,22,104,4.0,3.0
2007-04-14,3,36,6.0,2.0
2007-04-15,3,41,3.0,2.0
2007-04-16,18,49,4.0,2.0
2007-04-17,28,61,10.0,3.0
2007-04-18,31,58,7.0,2.0
2007-04-19,11,74,6.0,3.0
2007-04-20,31,106,6.0,6.0
2007-04-21,7,46,1.0,2.0
2007-04-22,8,46,1.0,2.0
2007-04-23,25,48,1.0,2.0
2007-04-24,19,46,1.0,2.0
2007-04-25,8,42,3.0,2.0
2007-04-26,11,42,4.0,3.0
2007-04-27,5,31,13.0,2.0
2007-04-28,12,71,4.0,2.0
2007-04-29,13,67,1.0,3.0
2007-04-30,13,122,7.0,5.0
2007-05-01,11,114,14.0,3.0
2007-05-02,27,122,13.0,5.0
2007-05-03,12,80,7.0,6.0
2007-05-04,22,106,9.0,3.0
2007-05-05,12,42,9.0,3.0
2007-05-06,10,64,13.0,3.0
2007-05-07,12,49,4.0,3.0
2007-05-08,27,77,4.0,9.0
2007-05-09,22,47,10.0,3.0
2007-05-10,13,74,3.0,5.0
2007-05-11,13,77,3.0,8.0
2007-05-12,14,48,11.0,10.0
2007-05-13,11,84,14.0,5.0
2007-05-14,13,44,1.0,5.0
2007-05-15,13,58,0.0,2.0
2007-05-16,10,54,6.0,2.0
2007-05-17,16,61,7.0,2.0
2007-05-18,24,50,6.0,3.0
2007-05-19,4,77,0.0,2.0
2007-05-20,5,58,16.0,2.0
2007-05-21,25,93,1.0,2.0
2007-05-22,22,46,6.0,2.0
2007-05-23,25,47,4.0,2.0
2007-05-24,8,45,3.0,2.0
2007-05-25,8,45,7.0,2.0
2007-05-26,5,44,6.0,2.0
2007-05-27,7,39,0.0,2.0
2007-05-28,9,39,1.0,2.0
2007-05-29,17,43,7.0,2.0
2007-05-30,19,42,1.0,2.0
2007-05-31,21,43,1.0,2.0
2007-06-01,8,36,6.0,2.0
2007-06-02,6,31,1.0,2.0
2007-06-03,5,46,4.0,2.0
2007-06-04,4,41,10.0,3.0
2007-06-05,7,32,9.0,3.0
2007-06-06,8,23,7.0,2.0
2007-06-07,11,29,31.0,2.0
2007-06-08,10,41,1.0,2.0
2007-06-09,15,31,11.0,3.0
2007-06-10,8,41,10.0,3.0
2007-06-11,12,46,4.0,2.0
2007-06-12,13,45,3.0,2.0
2007-06-13,11,64,6.0,3.0
2007-06-14,12,84,13.0,2.0
2007-06-15,14,74,1.0,2.0
2007-06-16,8,47,1.0,2.0
2007-06-17,7,42,6.0,2.0
2007-06-18,7,33,6.0,2.0
2007-06-19,7,40,4.0,2.0
2007-06-20,11,34,6.0,3.0
2007-06-21,10,50,4.0,2.0
2007-06-22,7,64,3.0,2.0
2007-06-23,3,47,3.0,2.0
2007-06-24,9,45,1.0,2.0
2007-06-25,11,45,3.0,3.0
2007-06-26,9,35,4.0,3.0
2007-06-27,8,27,4.0,2.0
2007-06-28,5,28,9.0,2.0
2007-06-29,9,32,4.0,2.0
2007-06-30,7,38,3.0,1.0
2007-07-01,8,36,6.0,2.0
2007-07-02,6,42,7.0,2.0
2007-07-03,8,44,9.0,2.0
2007-07-04,9,40,3.0,3.0
2007-07-05,5,50,10.0,2.0
2007-07-06,7,40,10.0,2.0
2007-07-07,6,44,4.0,2.0
2007-07-08,5,38,7.0,2.0
2007-07-09,8,29,6.0,2.0
2007-07-10,15,25,9.0,2.0
2007-07-11,8,31,10.0,2.0
2007-07-12,8,28,4.0,3.0
2007-07-13,8,20,16.0,3.0
2007-07-14,4,22,4.0,2.0
2007-07-15,3,25,3.0,2.0
2007-07-16,8,41,4.0,2.0
2007-07-17,11,36,1.0,2.0
2007-07-18,12,46,7.0,3.0
2007-07-19,8,54,20.0,2.0
2007-07-20,10,26,14.0,2.0
2007-07-21,12,40,1.0,3.0
2007-07-22,8,47,4.0,2.0
2007-07-23,5,30,4.0,2.0
2007-07-24,12,29,6.0,3.0
2007-07-25,6,43,3.0,3.0
2007-07-26,5,51,1.0,2.0
2007-07-27,14,39,7.0,2.0
2007-07-28,7,34,7.0,2.0
2007-07-29,5,24,7.0,2.0
2007-07-30,7,21,6.0,1.0
2007-07-31,15,19,6.0,2.0
2007-08-01,10,30,6.0,3.0
2007-08-02,6,15,4.0,2.0
2007-08-03,9,24,7.0,2.0
2007-08-04,12,30,10.0,2.0
2007-08-05,9,24,1.0,3.0
2007-08-06,8,28,3.0,2.0
2007-08-07,7,80,7.0,2.0
2007-08-08,16,64,7.0,5.0
2007-08-09,10,61,1.0,3.0
2007-08-10,16,84,19.0,3.0
2007-08-11,8,46,4.0,3.0
2007-08-12,5,38,7.0,2.0
2007-08-13,8,49,4.0,2.0
2007-08-14,8,44,11.0,2.0
2007-08-15,8,39,7.0,3.0
2007-08-16,5,37,9.0,2.0
2007-08-17,8,58,4.0,2.0
2007-08-18,14,37,3.0,3.0
2007-08-19,6,19,3.0,3.0
2007-08-20,6,19,3.0,2.0
2007-08-21,2,25,3.0,1.0
